Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,37069.682000,252.046,14.585,11.953,446.085,262.770,-20.091,-113.040,219.510,121.980
1,37069.740000,253.035,16.597,6.973,450.006,266.821,-14.109,-148.040,215.510,101.980
2,37069.774000,257.977,28.668,9.961,442.250,264.825,-13.189,-146.040,198.510,68.980
3,37069.790000,256.988,26.656,8.965,447.028,258.141,-10.385,-224.040,199.510,79.980
4,37069.837000,249.081,28.668,8.965,450.012,265.116,-3.359,-230.040,186.510,80.980
5,37069.869000,248.093,19.615,22.911,447.051,258.357,-0.574,-128.040,143.510,81.980
6,37069.906000,247.104,0.503,28.887,447.062,258.465,4.332,-51.040,45.510,81.980
7,37069.940000,251.058,17.603,19.922,446.114,261.282,0.470,157.960,-20.490,72.980
8,37069.982000,255.012,31.686,11.953,450.930,259.365,-0.543,3.960,-68.490,40.980
9,37070.22000,253.035,16.597,9.961,452.863,259.363,-1.520,-87.040,-41.490,28.980
10,37070.62000,251.058,9.556,13.946,446.039,254.399,-3.605,-24.040,-44.490,26.980
11,37070.82000,252.046,13.580,16.934,449.944,258.299,-4.491,112.960,-33.490,37.980
12,37070.122000,253.035,21.627,12.949,450.867,254.360,-7.519,113.960,-48.490,54.980
13,37070.163000,253.035,13.580,12.949,454.762,256.404,-4.523,131.960,-51.490,67.980
14,37070.203000,253.035,11.568,15.938,452.797,254.336,-9.477,245.960,-37.490,85.980
15,37070.251000,251.058,21.627,7.969,456.609,249.411,-14.481,230.960,-50.490,62.980
16,37070.296000,251.058,24.644,4.981,457.553,247.436,-16.484,63.960,-62.490,65.980
17,37070.324000,254.023,5.532,7.969,456.567,246.369,-20.433,48.960,-73.490,49.980
18,37070.371000,249.081,12.574,13.946,457.560,249.270,-21.347,144.960,-105.490,20.980
19,37070.391000,254.023,18.609,8.965,454.682,252.111,-23.251,100.960,-152.490,28.980
20,37070.425000,256.988,18.609,2.988,455.612,249.122,-27.238,63.960,-177.490,18.980
21,37070.465000,252.046,7.544,1.992,454.636,249.026,-31.165,-53.040,-190.490,0.980
22,37070.515000,253.035,12.574,-2.988,454.643,250.860,-36.028,-78.040,-167.490,2.980
23,37070.545000,254.023,22.633,-7.969,458.509,250.854,-37.981,-113.040,-135.490,26.980
24,37070.591000,255.012,20.621,-14.942,456.531,246.024,-36.131,-168.040,-48.490,61.980
25,37070.631000,256.000,20.621,-11.953,456.507,243.155,-34.233,-174.040,9.510,80.980
26,37070.664000,255.012,7.544,1.992,458.369,235.428,-33.420,-184.040,24.510,81.980
27,37070.684000,251.058,3.521,8.965,457.484,243.250,-30.307,-95.040,5.510,84.980
28,37070.726000,250.069,5.532,4.981,457.423,237.382,-32.398,-66.040,-49.490,65.980
29,37070.774000,253.035,10.562,0.000,459.400,241.328,-30.345,-114.040,-115.490,62.980
30,37070.803000,252.046,0.503,0.000,462.236,235.444,-34.393,-49.040,-140.490,62.980
