Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,37408.554000,244.162,53.018,17.534,375.730,270.508,-56.190,71.800,61.290,102.420
1,37408.594000,246.135,54.028,16.532,373.079,263.534,-57.418,62.800,57.290,96.420
2,37408.634000,247.121,53.018,11.523,374.850,272.244,-56.137,60.800,52.290,94.420
3,37408.674000,251.067,48.978,9.519,376.622,269.754,-52.240,2.800,87.290,89.420
4,37408.714000,252.054,41.909,10.521,376.626,267.206,-50.337,55.800,117.290,106.420
5,37408.734000,247.121,49.988,20.540,378.373,259.311,-53.566,52.800,117.290,111.420
6,37408.774000,238.243,61.097,28.556,381.023,257.661,-50.632,-97.200,87.290,71.420
7,37408.814000,248.108,41.909,22.544,381.036,262.954,-47.482,-177.200,52.290,55.420
8,37408.854000,249.094,35.850,18.536,383.691,263.936,-43.469,-165.200,27.290,58.420
9,37408.894000,248.108,44.939,19.538,380.166,263.066,-43.509,-58.200,28.290,82.420
10,37408.934000,245.148,47.968,24.548,383.687,259.596,-43.610,-83.200,4.290,95.420
11,37408.974000,244.162,52.008,25.550,387.211,251.843,-41.864,-87.200,-19.710,99.420
12,37408.991000,249.094,31.811,26.552,386.331,249.267,-40.958,-157.200,-80.710,105.420
13,37409.30000,250.081,36.860,19.538,386.339,251.927,-38.885,12.800,-81.710,124.420
14,37409.71000,246.135,44.939,26.552,390.736,250.138,-40.915,-51.200,-107.710,122.420
15,37409.111000,246.135,41.909,20.540,388.971,249.241,-41.943,-218.200,-182.710,107.420
16,37409.150000,249.094,28.781,21.542,391.604,247.422,-44.973,-163.200,-240.710,134.420
17,37409.191000,241.202,50.998,18.536,391.584,239.469,-50.196,10.800,-288.710,153.420
18,37409.211000,250.081,23.732,9.519,395.084,230.623,-56.430,-73.200,-451.710,225.420
19,37409.254000,247.121,15.653,17.534,393.299,233.840,-65.268,-9.200,-571.710,234.420
20,37409.293000,253.040,28.781,17.534,397.668,226.589,-76.412,20.800,-685.710,253.420
21,37409.344000,258.960,16.663,1.503,397.622,225.271,-92.343,-34.200,-789.710,229.420
22,37409.372000,276.717,-2.525,-20.540,396.708,227.536,-104.188,109.800,-781.710,161.420
23,37409.411000,278.690,-10.604,-34.568,392.256,224.478,-120.189,318.800,-677.710,26.420
24,37409.453000,275.730,-15.653,-46.591,386.924,222.287,-136.165,373.800,-566.710,-22.580
25,37409.473000,266.852,1.515,-48.595,385.127,221.080,-148.126,290.800,-498.710,-4.580
26,37409.512000,245.148,14.643,-48.595,386.878,214.081,-150.334,-37.200,-326.710,66.420
27,37409.552000,234.297,28.781,-61.620,380.688,220.739,-160.067,-36.200,-342.710,65.420
28,37409.593000,228.378,21.712,-60.618,380.680,217.211,-162.168,-116.200,-310.710,68.420
29,37409.633000,230.351,23.732,-41.581,378.903,216.201,-167.171,42.800,-71.710,102.420
30,37409.673000,223.445,58.067,-38.575,378.041,218.105,-161.154,-96.200,160.290,16.420
31,37409.714000,224.432,33.830,-34.568,378.934,216.510,-156.238,-74.200,392.290,-76.580
32,37409.733000,223.445,31.811,-51.601,381.609,216.822,-145.297,283.800,731.290,-166.580
33,37409.774000,225.418,36.860,-51.601,385.169,224.079,-134.127,298.800,863.290,-246.580
34,37409.814000,229.364,23.732,-48.595,389.618,226.240,-119.148,136.800,988.290,-279.580
35,37409.856000,238.243,12.623,-78.654,390.557,236.296,-100.945,-58.200,983.290,-293.580
36,37409.897000,225.418,-6.564,-184.861,390.593,240.106,-88.905,253.800,647.290,-186.580
37,37409.932000,282.636,58.067,33.566,394.144,242.098,-79.892,-182.200,258.290,-73.580
38,37409.952000,334.921,-79.274,35.569,390.681,251.311,-60.737,-1243.200,442.290,-276.580
39,37409.992000,271.784,-81.294,12.524,390.694,250.583,-55.796,418.800,501.290,-211.580
40,37410.36000,246.135,63.116,15.530,384.549,255.956,-49.683,260.800,379.290,-330.580
41,37410.76000,240.216,46.959,30.560,381.925,263.039,-44.497,-91.200,229.290,-256.580
42,37410.116000,242.189,56.047,31.562,382.810,268.248,-44.325,85.800,157.290,-208.580
43,37410.156000,243.175,49.988,29.558,379.288,267.405,-43.371,27.800,8.290,-162.580
44,37410.195000,243.175,53.018,27.554,373.998,272.525,-46.201,-8.200,-95.710,-148.580
45,37410.216000,247.121,48.978,18.536,373.118,274.260,-46.147,-21.200,-167.710,-128.580
46,37410.256000,238.243,66.146,21.542,371.332,272.297,-54.160,-57.200,-215.710,-84.580
47,37410.296000,251.067,46.959,11.523,371.336,273.194,-53.138,-102.200,-262.710,-53.580
48,37410.332000,250.081,56.047,4.509,372.209,277.422,-56.970,-60.200,-257.710,-56.580
49,37410.374000,247.121,54.028,4.509,372.199,275.601,-60.008,-125.200,-247.710,-26.580
50,37410.414000,249.094,47.968,2.505,371.315,279.884,-61.858,-127.200,-252.710,12.420
51,37410.436000,246.135,44.939,7.515,372.180,272.828,-66.056,-51.200,-260.710,33.420
52,37410.476000,253.040,54.028,-4.509,370.409,268.430,-68.191,-56.200,-249.710,57.420
53,37410.512000,252.054,42.919,-17.534,368.636,268.316,-72.172,13.800,-177.710,68.420
54,37410.552000,253.040,39.890,-19.538,369.513,271.733,-74.044,26.800,-98.710,52.420
55,37410.592000,257.973,33.830,-25.550,369.513,271.733,-74.044,98.800,79.290,-0.580
56,37410.635000,259.946,39.890,-26.552,369.514,272.601,-74.016,109.800,230.290,-23.580
57,37410.675000,255.013,50.998,-13.526,372.161,266.611,-71.223,129.800,352.290,-24.580
58,37410.701000,243.175,46.959,11.523,373.960,274.734,-60.031,104.800,433.290,-3.580
59,37410.736000,233.310,58.067,24.548,371.322,273.921,-58.080,154.800,329.290,-11.580
60,37410.776000,237.256,53.018,23.546,370.444,270.504,-56.207,-0.200,184.290,-32.580
61,37410.816000,252.054,60.087,13.526,373.973,268.827,-54.265,-61.200,211.290,-49.580
62,37410.871000,249.094,47.968,19.538,373.996,273.365,-47.166,-387.200,104.290,-80.580
63,37410.892000,239.229,76.245,17.534,371.376,273.588,-39.223,-494.200,73.290,-121.580
64,37410.912000,248.108,47.968,18.536,369.657,286.077,-26.908,-703.200,81.290,-103.580
65,37410.957000,251.067,34.840,20.540,368.789,284.481,-21.997,-483.200,63.290,-54.580
66,37411.1000,244.162,40.899,21.542,368.800,284.594,-18.022,-224.200,43.290,-3.580
67,37411.36000,243.175,49.988,28.556,367.049,287.281,-14.961,-186.200,-28.710,-0.580
68,37411.77000,247.121,40.899,25.550,367.926,282.073,-15.127,-182.200,-96.710,-11.580
69,37411.117000,246.135,57.057,18.536,373.213,284.681,-15.026,-11.200,-79.710,-9.580
70,37411.153000,247.121,45.949,17.534,369.689,283.811,-15.065,-82.200,-78.710,-4.580
71,37411.173000,255.013,34.840,16.532,364.399,285.487,-17.014,10.800,-61.710,-9.580
72,37411.213000,250.081,52.008,16.532,369.685,289.802,-17.850,62.800,-30.710,-29.580
73,37411.254000,248.108,54.028,21.542,366.161,286.356,-16.980,37.800,-43.710,-34.580
74,37411.294000,246.135,60.087,20.540,367.029,283.640,-21.037,46.800,-54.710,-24.580
75,37411.334000,247.121,44.939,18.536,366.133,282.630,-26.038,75.800,-77.710,-10.580
76,37411.374000,250.081,43.929,14.528,368.782,286.132,-24.923,141.800,-67.710,-19.580
77,37411.393000,244.162,57.057,20.540,369.648,285.992,-29.890,142.800,-67.710,-21.580
78,37411.434000,247.121,61.097,12.524,367.002,289.406,-31.773,73.800,-78.710,-41.580
79,37411.474000,247.121,56.047,13.526,363.483,283.412,-29.000,-83.200,-79.710,-52.580
80,37411.514000,248.108,58.067,9.519,361.718,291.138,-31.734,-85.200,-31.710,-71.580
81,37411.554000,242.189,58.067,17.534,363.481,288.564,-30.819,-147.200,-48.710,-76.580
82,37411.594000,255.013,40.899,5.511,362.599,283.383,-29.997,12.800,-35.710,-66.580
83,37411.634000,249.094,54.028,10.521,359.955,285.957,-30.915,96.800,5.290,-24.580
84,37411.656000,245.148,60.087,13.526,361.706,286.714,-34.857,209.800,1.290,8.420
85,37411.697000,245.148,60.087,12.524,361.706,294.469,-36.591,189.800,-17.710,29.420
86,37411.737000,245.148,58.067,11.523,362.585,291.866,-36.673,206.800,-39.710,41.420
87,37411.777000,247.121,62.107,9.519,360.807,289.120,-41.732,212.800,-16.710,36.420
88,37411.817000,249.094,54.028,6.513,361.678,287.300,-44.768,185.800,2.290,37.420
89,37411.859000,247.121,56.047,8.517,363.432,283.773,-46.862,156.800,34.290,17.420
90,37411.873000,252.054,44.939,-0.501,364.312,286.349,-47.769,86.800,61.290,-9.580
91,37411.914000,244.162,69.176,12.524,364.306,286.293,-49.757,220.800,100.290,13.420
92,37411.954000,243.175,63.116,16.532,360.789,287.215,-47.752,93.800,43.290,30.420
93,37411.999000,243.175,64.126,15.530,362.533,286.179,-53.738,206.800,29.290,46.420
94,37412.36000,239.229,63.116,19.538,367.811,283.523,-55.793,185.800,-22.710,66.420
95,37412.76000,246.135,55.037,10.521,363.409,279.236,-53.961,29.800,-91.710,32.420
96,37412.118000,248.108,57.057,3.507,366.920,277.390,-57.981,-37.200,-81.710,5.420
97,37412.133000,251.067,50.998,1.503,366.040,279.125,-57.928,-76.200,18.290,8.420
98,37412.173000,250.081,45.949,4.509,364.290,275.792,-53.077,-59.200,91.290,4.420
99,37412.213000,238.243,65.136,14.528,368.705,281.928,-50.877,-83.200,41.290,10.420
100,37412.253000,252.054,41.909,11.523,366.949,286.295,-49.748,-207.200,-47.710,-11.580
101,37412.295000,247.121,56.047,12.524,366.060,286.210,-52.733,-88.200,-50.710,-5.580
102,37412.337000,245.148,59.077,14.528,365.187,289.737,-50.635,-117.200,-56.710,-8.580
103,37412.377000,247.121,50.998,10.521,366.958,282.936,-45.885,-121.200,-43.710,-18.580
104,37412.397000,250.081,57.057,3.507,365.195,285.510,-46.800,-82.200,0.290,-10.580
105,37412.437000,251.067,59.077,9.519,361.673,283.800,-45.874,-105.200,34.290,-5.580
106,37412.477000,235.283,80.284,19.538,363.452,280.526,-39.024,-310.200,38.290,-40.580
107,37412.517000,243.175,43.929,10.521,363.458,280.583,-37.036,-407.200,17.290,-22.580
108,37412.558000,253.040,45.949,8.517,366.992,287.585,-34.811,15.800,75.290,12.420
109,37412.594000,243.175,60.087,16.532,363.469,279.827,-33.088,-102.200,46.290,34.420
110,37412.614000,244.162,52.008,15.530,365.243,285.121,-29.932,-136.200,30.290,3.420
111,37412.654000,254.027,42.919,9.519,367.016,285.235,-25.951,-93.200,24.290,28.420
112,37412.696000,243.175,61.097,18.536,367.899,292.151,-26.716,35.800,42.290,51.420
113,37412.736000,244.162,56.047,20.540,368.783,288.736,-24.838,39.800,28.290,61.420
114,37412.777000,248.108,47.968,18.536,370.542,287.842,-25.855,87.800,20.290,57.420
115,37412.817000,249.094,49.988,13.526,371.409,284.257,-29.940,123.800,30.290,79.420
116,37412.854000,246.135,48.978,17.534,370.519,275.549,-31.219,123.800,10.290,72.420
117,37412.876000,247.121,54.028,19.538,370.513,275.492,-33.207,59.800,-29.710,70.420
118,37412.916000,246.135,54.028,17.534,372.274,274.626,-33.229,61.800,-38.710,74.420
119,37412.957000,248.108,45.949,13.526,374.022,271.042,-37.312,118.800,-45.710,82.420
120,37412.997000,248.108,46.959,15.530,374.018,276.166,-40.124,58.800,-59.710,65.420
121,37413.36000,249.094,42.919,11.523,371.391,278.909,-35.079,51.800,-70.710,56.420
122,37413.82000,245.148,49.988,15.530,375.784,274.487,-38.187,37.800,-85.710,56.420
123,37413.99000,248.108,49.988,11.523,376.653,273.507,-42.188,-18.200,-121.710,43.420
124,37413.136000,250.081,44.939,9.519,380.168,269.982,-44.277,-14.200,-130.710,32.420
125,37413.176000,251.067,43.929,3.507,378.405,275.132,-46.102,-36.200,-125.710,21.420
126,37413.216000,251.067,44.939,6.513,377.522,273.395,-46.161,-53.200,-78.710,1.420
127,37413.262000,250.081,58.067,13.526,378.405,275.132,-46.102,-168.200,-52.710,-25.580
128,37413.297000,248.108,34.840,4.509,376.656,274.404,-41.166,-290.200,-20.710,-21.580
129,37413.337000,246.135,42.919,8.517,374.012,272.666,-41.231,-122.200,-6.710,-1.580
130,37413.357000,248.108,41.909,9.519,370.493,271.851,-39.283,-109.200,-6.710,18.420
131,37413.398000,250.081,44.939,10.521,374.897,273.562,-40.206,-59.200,-65.710,30.420
132,37413.438000,250.081,44.939,6.513,377.535,267.488,-40.395,-19.200,-86.710,31.420
133,37413.474000,252.054,39.890,5.511,374.884,268.270,-43.357,-25.200,-87.710,21.420
134,37413.519000,252.054,35.850,1.503,376.646,268.271,-43.351,33.800,-72.710,19.420
135,37413.559000,253.040,38.880,-2.505,379.288,274.293,-45.133,114.800,-34.710,23.420
