Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,51676.590000,254.027,36.860,9.519,477.188,257.404,-0.683,-16.200,-22.710,46.420
1,51676.631000,253.040,38.880,10.521,478.069,261.716,-1.533,-29.200,-8.710,52.420
2,51676.672000,252.054,39.890,7.515,478.077,260.933,1.420,-26.200,17.290,51.420
3,51676.707000,251.067,34.840,9.519,478.077,260.933,1.420,11.800,38.290,35.420
4,51676.747000,247.121,31.811,16.532,476.308,259.139,-0.629,-32.200,13.290,26.420
5,51676.787000,247.121,35.850,17.534,476.322,258.412,4.312,-22.200,-41.710,31.420
6,51676.827000,253.040,30.801,14.528,479.838,255.754,2.251,14.800,-84.710,72.420
7,51676.847000,250.081,31.811,14.528,480.692,249.453,-5.895,99.800,-107.710,98.420
8,51676.887000,250.081,32.821,10.521,480.686,245.085,-7.029,106.800,-120.710,104.420
9,51676.932000,256.000,28.781,1.503,483.331,248.559,-6.908,-11.200,-106.710,81.420
10,51676.972000,251.067,23.732,4.509,484.201,249.315,-10.853,-55.200,-83.710,50.420
11,51677.8000,253.040,25.751,5.511,483.320,248.446,-10.884,-0.200,-40.710,44.420
12,51677.48000,252.054,26.761,6.513,484.204,248.475,-9.887,64.800,-12.710,49.420
13,51677.73000,252.054,19.692,5.511,485.073,244.919,-12.979,165.800,14.290,61.420
14,51677.109000,250.081,35.850,9.519,484.185,238.815,-14.173,182.800,-6.710,47.420
15,51677.156000,252.054,30.801,7.515,485.947,243.128,-15.020,8.800,-48.710,41.420
16,51677.189000,250.081,24.742,7.515,486.817,239.572,-18.112,-88.200,-74.710,45.420
17,51677.233000,251.067,17.673,9.519,485.944,242.232,-16.042,-37.200,-67.710,42.420
18,51677.268000,250.081,18.682,8.517,486.817,239.572,-18.112,44.800,-75.710,41.420
19,51677.309000,256.000,23.732,-3.507,487.686,237.724,-22.141,83.800,-50.710,35.420
20,51677.333000,256.000,20.702,-4.509,486.815,240.412,-19.077,45.800,-22.710,19.420
21,51677.370000,255.013,18.682,-4.509,487.691,241.224,-21.034,14.800,17.290,-7.580
22,51677.411000,255.013,22.722,-6.513,484.172,236.098,-18.233,37.800,90.290,-44.580
23,51677.448000,256.987,26.761,-6.513,483.285,235.173,-20.252,-10.200,142.290,-65.580
