Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,51454.651000,257.996,-44.587,-3.969,455.163,-291.581,112.377,-229.150,223.630,0.070
1,51454.690000,256.998,-49.597,-0.992,450.251,-296.246,117.157,-172.150,285.630,6.070
2,51454.731000,251.010,-52.603,4.961,443.443,-297.288,117.117,-118.150,241.630,35.070
3,51454.751000,245.021,-56.611,2.977,450.316,-292.332,122.184,-74.150,163.630,64.070
4,51454.792000,240.031,-54.607,6.946,452.185,-297.085,120.088,-54.150,116.630,76.070
5,51454.831000,231.049,-54.607,18.853,445.410,-296.157,123.053,42.850,121.630,65.070
6,51454.873000,233.045,-53.605,14.884,447.247,-303.615,125.800,89.850,-1.370,57.070
7,51454.912000,241.029,-50.599,9.922,445.385,-298.022,123.985,33.850,-99.370,41.070
8,51454.951000,255.002,-44.587,5.953,448.295,-298.007,123.007,131.850,-85.370,-0.930
9,51454.992000,256.998,-44.587,3.969,447.330,-297.941,125.958,135.850,-37.370,-34.930
10,51455.32000,255.002,-49.597,10.915,451.323,-290.321,126.176,117.850,-26.370,-67.930
11,51455.52000,249.014,-47.593,17.860,451.136,-303.481,128.761,143.850,-41.370,-57.930
12,51455.91000,242.027,-37.573,14.884,454.258,-288.441,124.266,55.850,-76.370,-64.930
13,51455.130000,244.023,-32.564,22.822,452.358,-285.632,124.341,48.850,-94.370,-94.930
14,51455.180000,243.025,-38.575,17.860,456.237,-285.630,122.381,81.850,-103.370,-92.930
15,51455.211000,249.014,-46.591,12.899,455.268,-285.617,123.363,125.850,-192.370,-60.930
16,51455.252000,256.998,-41.581,18.853,461.104,-284.615,122.417,163.850,-144.370,-49.930
17,51455.291000,257.996,-30.560,16.868,460.145,-283.710,121.457,124.850,-111.370,-73.930
18,51455.336000,256.998,-18.536,17.860,466.104,-274.197,120.748,127.850,-97.370,-124.930
19,51455.351000,256.000,-13.526,17.860,466.063,-277.034,120.669,124.850,-77.370,-120.930
20,51455.391000,253.006,-16.532,16.868,468.077,-272.226,122.773,127.850,7.630,-112.930
21,51455.434000,254.004,-14.528,18.853,468.969,-277.833,124.586,62.850,29.630,-103.930
22,51455.471000,259.992,-18.536,17.860,470.036,-271.200,124.772,-27.150,-1.370,-119.930
23,51455.515000,259.992,-11.523,18.853,473.070,-262.674,124.031,-18.150,62.630,-116.930
24,51455.552000,254.004,-13.526,22.822,475.931,-266.363,125.900,-26.150,174.630,-106.930
25,51455.591000,249.014,-25.550,23.814,476.947,-263.460,127.950,16.850,123.630,-122.930
26,51455.634000,260.990,-26.552,26.791,480.010,-253.778,135.110,95.850,141.630,-155.930
27,51455.654000,260.990,-18.536,21.829,480.995,-253.580,142.002,116.850,153.630,-181.930
28,51455.695000,246.020,-1.503,21.829,479.156,-246.909,145.136,181.850,232.630,-159.930
29,51455.734000,242.027,5.511,25.798,480.082,-250.546,149.954,192.850,220.630,-118.930
30,51455.773000,249.014,0.501,26.791,482.190,-239.906,158.122,192.850,163.630,-106.930
31,51455.813000,254.004,-0.501,25.798,481.185,-242.678,160.994,91.850,61.630,-141.930
32,51455.853000,248.016,1.503,11.907,484.252,-232.182,163.259,47.850,60.630,-150.930
33,51455.892000,247.018,12.524,25.798,485.258,-230.172,167.251,110.850,210.630,-127.930
34,51455.936000,248.016,10.521,23.814,483.405,-224.446,170.358,33.850,46.630,-79.930
35,51455.955000,254.004,3.507,17.860,490.100,-231.022,168.219,-45.150,-17.370,-69.930
36,51455.996000,253.006,7.515,25.798,485.345,-224.445,169.377,-59.150,42.630,-53.930
37,51456.48000,251.010,0.501,22.822,487.284,-224.444,168.397,64.850,12.630,-12.930
38,51456.76000,253.006,-1.503,24.806,486.347,-222.487,171.401,49.850,55.630,-6.930
39,51456.112000,245.021,8.517,21.829,488.274,-223.406,171.378,-42.150,54.630,11.070
40,51456.154000,247.018,18.536,29.767,484.411,-222.436,174.350,-27.150,83.630,21.070
41,51456.196000,255.002,17.534,27.783,486.294,-226.244,172.280,-122.150,18.630,35.070
42,51456.214000,252.008,14.528,22.822,483.169,-240.548,168.926,-172.150,-60.370,50.070
43,51456.254000,260.990,12.524,27.783,485.260,-230.145,168.235,-217.150,76.630,46.070
44,51456.294000,254.004,9.519,26.791,483.210,-236.950,162.141,-342.150,-54.370,-8.930
45,51456.332000,248.016,6.513,36.713,483.224,-236.004,162.167,-338.150,48.630,8.070
46,51456.372000,243.025,-1.503,34.729,478.259,-243.665,160.962,-218.150,63.630,49.070
47,51456.416000,248.016,-0.501,35.721,479.239,-242.758,159.022,-173.150,-13.370,141.070
48,51456.459000,257.996,-0.501,21.829,477.154,-252.321,155.801,-207.150,-75.370,142.070
49,51456.502000,242.027,10.521,31.752,471.269,-256.265,152.731,-201.150,117.630,99.070
50,51456.516000,244.023,19.538,43.659,469.362,-254.322,155.733,-224.150,169.630,114.070
51,51456.556000,259.992,11.523,34.729,471.256,-257.210,152.705,-329.150,24.630,128.070
52,51456.592000,256.000,-3.507,44.651,469.139,-268.717,147.463,-476.150,122.630,123.070
53,51456.633000,255.002,-4.509,41.674,461.360,-269.773,147.421,-441.150,200.630,129.070
54,51456.676000,266.979,-37.573,45.643,459.175,-286.008,142.047,-480.150,250.630,73.070
55,51456.714000,256.998,-38.575,38.698,459.303,-277.444,144.253,-443.150,218.630,114.070
56,51456.758000,246.020,-29.558,36.713,452.320,-290.727,145.839,-468.150,302.630,91.070
57,51456.792000,249.014,-39.577,52.589,448.490,-287.025,144.952,-370.150,287.630,73.070
58,51456.822000,242.027,-54.607,48.620,444.439,-298.481,142.659,-280.150,132.630,148.070
59,51456.856000,231.049,-68.634,35.721,441.591,-293.846,140.816,-217.150,55.630,132.070
60,51456.894000,234.043,-66.630,56.558,440.452,-305.260,138.529,-279.150,215.630,121.070
61,51456.944000,229.053,-51.601,41.674,432.657,-307.288,137.476,-50.150,-30.370,71.070
62,51456.975000,236.039,-49.597,47.628,436.471,-311.961,137.353,-89.150,-75.370,16.070
63,51457.16000,234.043,-42.583,61.519,435.616,-303.570,133.650,-134.150,-6.370,-89.930
64,51457.55000,245.021,-42.583,55.566,442.422,-302.554,132.706,-209.150,-70.370,-218.930
65,51457.96000,240.031,-45.589,55.566,446.387,-296.064,126.008,-91.150,-115.370,-221.930
66,51457.115000,236.039,-50.599,53.581,449.334,-293.265,123.140,47.850,-143.370,-170.930
67,51457.156000,239.033,-34.568,51.597,452.206,-295.273,117.188,-47.150,-294.370,-74.930
68,51457.197000,256.000,-28.556,29.767,451.202,-297.257,114.180,-138.150,-333.370,-50.930
69,51457.246000,256.000,-47.593,34.729,455.157,-291.659,109.424,242.850,-92.370,-38.930
70,51457.273000,243.025,-38.575,43.659,452.271,-290.597,115.351,314.850,-88.370,24.070
71,51457.314000,249.014,-19.538,38.698,456.169,-288.809,109.505,103.850,-284.370,-12.930
72,51457.353000,253.006,-5.511,29.767,459.103,-286.955,106.611,33.850,-215.370,-78.930
73,51457.394000,253.006,-4.509,40.682,459.028,-291.762,103.526,34.850,-26.370,-53.930
74,51457.414000,251.010,-22.544,39.690,462.058,-284.051,107.680,136.850,-95.370,21.070
75,51457.454000,253.006,-27.554,28.775,460.055,-287.940,104.618,141.850,-155.370,34.070
76,51457.494000,253.006,-24.548,31.752,462.069,-283.132,106.722,87.850,-66.370,-13.930
77,51457.542000,251.010,-17.534,28.775,461.085,-284.091,106.694,74.850,-87.370,-46.930
78,51457.576000,256.000,-3.507,25.798,466.891,-285.007,104.711,83.850,-68.370,-51.930
79,51457.622000,254.004,-4.509,22.822,465.919,-285.047,103.725,-17.150,-71.370,-36.930
80,51457.656000,254.004,-16.532,25.798,464.908,-287.110,97.764,-66.150,-44.370,-24.930
81,51457.674000,252.008,-22.544,23.814,464.981,-282.329,99.864,-13.150,-37.370,-12.930
82,51457.739000,250.012,-21.542,27.783,465.977,-280.450,98.934,1.850,-10.370,10.070
83,51457.758000,253.006,-19.538,29.767,466.907,-283.273,98.857,-34.150,-0.370,32.070
84,51457.796000,251.010,-18.536,22.822,466.001,-278.612,97.018,-50.150,-33.370,19.070
85,51457.838000,249.014,-19.538,22.822,466.869,-286.058,100.747,-31.150,-22.370,-3.930
86,51457.883000,249.014,-19.538,22.822,466.960,-279.517,97.978,-10.150,-24.370,-2.930
87,51457.917000,252.008,-19.538,25.798,465.900,-285.284,94.865,-24.150,-19.370,12.070
88,51457.955000,252.008,-19.538,24.806,465.971,-280.529,95.981,-31.150,-15.370,9.070
89,51457.977000,254.004,-21.542,22.822,466.928,-281.461,95.957,-11.150,-28.370,0.070
90,51458.17000,249.014,-20.540,23.814,464.055,-278.692,95.046,3.850,-32.370,-2.930
91,51458.57000,251.010,-23.546,22.822,466.867,-285.323,92.899,-1.150,-24.370,2.070
92,51458.104000,252.008,-23.546,25.798,463.967,-284.445,91.935,3.850,-18.370,6.070
93,51458.138000,252.008,-20.540,25.798,468.891,-279.621,93.061,30.850,-12.370,-3.930
94,51458.173000,249.014,-22.544,23.814,466.963,-278.703,93.083,71.850,1.630,0.070
95,51458.214000,253.006,-23.546,23.814,468.901,-279.490,97.982,67.850,-17.370,6.070
96,51458.256000,252.008,-20.540,24.806,464.089,-276.722,98.051,62.850,-17.370,4.070
97,51458.277000,250.012,-21.542,23.814,466.887,-284.298,95.878,51.850,6.630,-0.930
98,51458.323000,252.008,-22.544,22.822,465.959,-281.449,96.939,69.850,-7.370,-4.930
99,51458.357000,251.010,-23.546,23.814,465.952,-282.315,99.866,92.850,-10.370,7.070
100,51458.395000,253.006,-22.544,23.814,464.036,-280.478,98.930,88.850,-22.370,15.070
