Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,51986.845000,252.054,27.771,19.538,446.054,190.642,-91.325,-1.200,0.290,-3.580
1,51986.870000,250.081,27.771,22.544,448.681,180.144,-94.636,-5.200,-2.710,-1.580
2,51986.910000,250.081,26.761,20.540,445.171,191.481,-92.294,-3.200,0.290,0.420
3,51986.956000,252.054,25.751,20.540,444.287,187.141,-92.438,-8.200,-6.710,0.420
4,51986.985000,248.108,25.751,18.536,447.816,194.087,-92.201,-8.200,-10.710,-1.580
5,51987.25000,251.067,27.771,18.536,448.700,194.984,-91.176,-0.200,-0.710,2.420
6,51987.71000,251.067,27.771,21.542,446.045,186.246,-93.454,4.800,-5.710,0.420
7,51987.106000,251.067,25.751,20.540,446.930,187.143,-92.429,-5.200,-13.710,1.420
8,51987.126000,251.067,26.761,19.538,447.808,187.115,-93.420,-4.200,-3.710,-2.580
9,51987.165000,250.081,27.771,20.540,446.936,192.379,-91.266,11.800,15.290,3.420
10,51987.205000,249.094,27.771,21.542,446.931,192.323,-93.254,9.800,4.290,2.420
11,51987.246000,250.081,25.751,21.542,446.046,190.558,-94.307,14.800,1.290,8.420
12,51987.286000,248.108,28.781,23.546,446.049,191.454,-93.285,43.800,-3.710,25.420
13,51987.327000,249.094,28.781,23.546,446.040,190.501,-96.295,66.800,-20.710,46.420
14,51987.350000,252.054,26.761,18.536,450.445,183.617,-94.518,69.800,-13.710,72.420
15,51987.392000,248.108,24.742,20.540,450.442,182.721,-95.540,67.800,-17.710,76.420
16,51987.436000,248.108,24.742,21.542,447.791,186.946,-99.384,87.800,-24.710,83.420
17,51987.471000,250.081,22.722,18.536,450.434,183.504,-98.494,99.800,-33.710,96.420
18,51987.511000,250.081,21.712,19.538,453.062,179.054,-102.602,121.800,-37.710,104.420
19,51987.557000,250.081,17.673,14.528,450.415,177.287,-103.661,132.800,-20.710,110.420
20,51987.587000,251.067,20.702,15.530,451.294,171.240,-102.861,134.800,-45.710,113.420
21,51987.605000,250.081,20.702,21.542,455.685,164.215,-106.054,110.800,-65.710,139.420
22,51987.662000,250.081,20.702,19.538,453.044,161.637,-105.153,107.800,-91.710,156.420
23,51987.689000,249.094,14.643,17.534,455.671,163.206,-111.052,1.800,-152.710,169.420
24,51987.726000,246.135,16.663,14.528,458.298,157.019,-115.216,17.800,-172.710,212.420
25,51987.772000,250.081,6.564,13.526,453.876,149.960,-119.431,53.800,-220.710,231.420
26,51987.811000,247.121,-0.505,17.534,458.270,146.406,-122.511,103.800,-240.710,240.420
27,51987.825000,256.000,-11.613,12.524,458.251,135.878,-126.825,260.800,-188.710,237.420
28,51987.867000,261.919,7.574,-0.501,458.235,134.001,-131.851,317.800,-137.710,177.420
29,51987.915000,253.040,0.505,1.503,459.972,122.549,-138.175,260.800,-118.710,162.420
30,51987.949000,255.013,6.564,0.501,457.313,119.802,-143.237,170.800,-161.710,148.420
31,51987.994000,256.987,2.525,-11.523,459.951,120.616,-145.189,110.800,-155.710,142.420
32,51988.27000,255.013,-1.515,-14.528,459.930,115.239,-151.321,45.800,-66.710,128.420
33,51988.69000,252.054,-1.515,-6.513,458.183,116.246,-146.329,-46.200,-39.710,103.420
34,51988.91000,250.081,-3.535,7.515,461.699,113.589,-148.390,-78.200,-92.710,133.420
35,51988.132000,253.040,-13.633,10.521,459.918,106.503,-153.591,-72.200,-182.710,142.420
36,51988.166000,257.973,-9.594,-2.505,462.549,102.948,-156.676,-4.200,-205.710,148.420
37,51988.207000,257.973,-23.732,-17.534,459.014,102.833,-160.663,164.800,-160.710,161.420
38,51988.257000,257.973,2.525,1.503,458.112,97.455,-166.799,-27.200,-170.710,195.420
39,51988.291000,240.216,-19.692,-31.562,458.984,92.191,-168.953,-35.200,-214.710,206.420
40,51988.314000,256.987,-12.623,-4.509,458.098,93.002,-170.915,-82.200,-128.710,225.420
41,51988.347000,250.081,-17.673,-19.538,458.964,84.239,-174.176,-73.200,-175.710,219.420
42,51988.394000,255.013,-17.673,-34.568,459.828,72.871,-177.521,61.800,-175.710,219.420
43,51988.445000,249.094,-32.821,-20.540,460.698,70.183,-180.584,-178.200,-160.710,206.420
44,51988.467000,252.054,-43.929,-27.554,461.579,77.071,-182.344,-217.200,-160.710,129.420
45,51988.507000,251.067,-35.850,-19.538,458.050,73.568,-183.462,-138.200,-82.710,102.420
46,51988.547000,255.013,-30.801,-26.552,457.169,74.436,-183.437,-198.200,-13.710,44.420
47,51988.569000,248.108,-46.959,-31.562,458.930,72.701,-183.487,-79.200,15.290,30.420
48,51988.612000,246.135,-41.909,-19.538,456.282,69.199,-184.602,-11.200,9.290,-0.580
49,51988.647000,241.202,-38.880,-35.569,456.291,70.151,-181.593,74.800,17.290,-38.580
50,51988.689000,265.865,-15.653,-33.566,458.053,70.153,-181.587,130.800,125.290,-116.580
