Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,77441.908000,245.148,53.018,6.513,409.774,133.121,174.799,105.800,73.290,24.420
1,77441.940000,245.148,55.037,8.517,408.875,128.639,169.686,75.800,22.290,-1.580
2,77441.980000,247.121,53.018,5.511,411.518,124.329,170.548,29.800,-29.710,-30.580
3,77442.20000,248.108,55.037,7.515,409.757,129.508,169.717,23.800,-71.710,-50.580
4,77442.60000,244.162,62.107,3.507,410.645,134.745,170.883,-29.200,-107.710,-76.580
5,77442.100000,241.202,67.156,-3.507,407.994,135.526,167.921,-111.200,-148.710,-95.580
6,77442.139000,240.216,70.185,-9.519,408.870,132.895,166.845,-210.200,-160.710,-93.580
7,77442.159000,243.175,65.136,-13.526,412.383,130.209,163.790,-237.200,-146.710,-83.580
8,77442.199000,247.121,67.156,-17.534,415.900,128.419,161.758,-328.200,-121.710,-60.580
9,77442.239000,249.094,54.028,-19.538,412.383,129.341,163.762,-219.200,-64.710,-27.580
10,77442.279000,249.094,62.107,-13.526,414.146,131.078,163.824,-89.200,2.290,-6.580
11,77442.317000,245.148,56.047,-12.524,409.747,131.131,165.798,-90.200,27.290,2.420
12,77442.357000,249.094,65.136,0.501,409.753,132.056,167.814,-77.200,43.290,-4.580
13,77442.384000,244.162,65.136,-7.515,409.745,125.083,166.595,-252.200,41.290,-30.580
14,77442.425000,244.162,48.978,-14.528,409.752,122.564,169.492,-117.200,38.290,-19.580
15,77442.457000,241.202,60.087,-9.519,411.527,128.726,172.676,-49.200,29.290,-20.580
16,77442.505000,238.243,55.037,-9.519,407.117,126.090,171.584,-10.200,2.290,-30.580
17,77442.545000,237.256,50.998,-20.540,410.625,124.216,166.569,123.800,1.290,-14.580
18,77442.585000,232.324,78.264,3.507,407.110,131.186,167.777,240.800,-15.710,-12.580
19,77442.605000,269.811,75.235,-11.523,410.635,129.480,168.726,16.800,55.290,14.420
20,77442.645000,256.000,56.047,-13.526,411.520,126.933,170.632,198.800,152.290,66.420
21,77442.691000,244.162,69.176,1.503,409.774,129.677,175.681,183.800,131.290,63.420
22,77442.725000,241.202,65.136,3.507,407.129,130.515,174.706,209.800,110.290,55.420
23,77442.775000,249.094,49.988,-5.511,411.538,133.150,175.799,149.800,52.290,40.420
24,77442.801000,256.987,53.018,-8.517,408.014,136.591,174.906,344.800,93.290,69.420
25,77442.850000,239.229,73.215,-3.507,408.899,138.356,175.960,191.800,86.290,74.420
26,77442.864000,241.202,66.146,-1.503,407.134,129.703,176.666,127.800,97.290,72.420
27,77442.907000,234.297,71.195,5.511,409.775,131.413,175.737,-44.200,62.290,40.420
28,77442.961000,252.054,34.840,14.528,405.376,130.598,177.682,-84.200,-29.710,-9.580
29,77442.984000,251.067,55.037,-8.517,406.247,129.646,174.675,-9.200,-47.710,-29.580
30,77443.27000,239.229,63.116,-2.505,408.896,133.148,175.791,-19.200,-43.710,-31.580
31,77443.127000,252.054,56.047,-6.513,410.656,134.857,174.859,102.800,-7.710,-1.580
32,77443.192000,250.081,55.037,-8.517,406.260,139.250,176.973,73.800,-2.710,9.420
33,77443.199000,245.148,66.146,-0.501,407.135,138.327,174.960,170.800,29.290,30.420
34,77443.236000,242.189,65.136,-3.507,406.254,138.326,174.957,55.800,20.290,39.420
35,77443.265000,240.216,74.225,0.501,408.000,132.139,170.790,-15.200,22.290,40.420
36,77443.294000,234.297,76.245,6.513,408.900,134.912,176.841,-166.200,4.290,19.420
37,77443.322000,238.243,62.107,-5.511,410.659,134.886,175.853,-383.200,-42.710,-20.580
38,77443.339000,252.054,36.860,-4.509,409.776,132.281,175.765,101.800,-58.710,-5.580
39,77443.349000,255.013,56.047,6.513,408.882,130.432,171.730,-88.200,-117.710,-64.580
40,77443.385000,250.081,50.998,-7.515,407.125,129.619,173.684,-59.200,-127.710,-67.580
41,77443.420000,245.148,65.136,-9.519,408.879,130.403,170.736,17.800,-95.710,-54.580
42,77443.470000,245.148,63.116,-8.517,411.508,125.953,166.628,59.800,-61.710,-42.580
43,77443.500000,252.054,49.988,-5.511,408.868,133.735,165.880,1.800,-56.710,-43.580
44,77443.554000,266.852,48.978,8.517,408.864,131.970,164.829,90.800,-24.710,-43.580
45,77443.580000,264.879,44.939,-22.544,410.632,136.340,165.970,92.800,-14.710,-17.580
46,77443.600000,245.148,63.116,-26.552,408.865,138.018,164.033,183.800,33.290,43.420
47,77443.662000,228.378,75.235,-14.528,407.999,135.583,169.909,150.800,75.290,79.420
48,77443.679000,216.540,90.383,-10.521,405.351,138.968,167.031,32.800,92.290,63.420
49,77443.719000,198.782,72.205,-4.509,409.749,134.603,165.911,-6.200,37.290,14.420
50,77443.770000,256.987,64.126,12.524,411.511,134.604,165.916,-9.200,-22.710,-119.580
51,77443.802000,289.541,24.742,-6.513,405.343,140.620,164.106,-193.200,-111.710,-80.580
52,77443.830000,255.013,57.057,-3.507,412.382,143.984,160.265,-12.200,-127.710,-83.580
53,77443.862000,259.946,56.047,-9.519,405.339,138.855,163.055,83.800,-82.710,-44.580
54,77443.902000,255.013,65.136,-21.542,408.863,143.170,162.214,-3.200,-18.710,-3.580
55,77443.945000,242.189,74.225,-12.524,407.978,141.405,161.161,90.800,41.290,53.420
56,77443.985000,229.364,90.383,-11.523,407.101,138.857,163.061,-70.200,48.290,44.420
57,77444.27000,223.445,83.314,-12.524,410.627,141.463,163.157,-26.200,68.290,40.420
58,77444.60000,202.728,78.264,-13.526,406.223,142.328,163.171,-98.200,22.290,-3.580
59,77444.80000,231.337,69.176,5.511,411.518,143.284,166.198,-94.200,-56.710,-99.580
60,77444.130000,317.164,14.643,-12.524,408.870,136.339,165.964,-158.200,-88.710,-35.580
61,77444.160000,244.162,57.057,-5.511,408.865,141.462,163.151,-112.200,-108.710,-64.580
62,77444.202000,242.189,66.146,-7.515,406.215,138.800,161.070,156.800,-58.710,-37.580
63,77444.241000,247.121,56.047,-23.546,409.737,144.822,159.291,105.800,-35.710,-37.580
64,77444.294000,232.324,77.254,-8.517,409.728,139.558,157.134,51.800,-45.710,-47.580
65,77444.300000,231.337,76.245,-5.511,411.489,143.003,156.259,24.800,-84.710,-70.580
66,77444.340000,239.229,79.274,-16.532,407.092,149.972,157.464,-25.200,-103.710,-87.580
67,77444.387000,231.337,78.264,-21.542,409.731,151.653,155.541,-116.200,-125.710,-96.580
68,77444.420000,206.674,95.432,-11.523,409.722,147.257,153.412,-193.200,-175.710,-124.580
69,77444.460000,308.285,28.781,-31.562,407.959,145.520,153.350,-380.200,-125.710,-71.580
70,77444.500000,234.297,75.235,-23.546,410.600,143.786,153.302,-139.200,-75.710,-65.580
71,77444.542000,254.027,64.126,-6.513,411.478,150.646,150.549,72.800,-8.710,-38.580
72,77444.570000,253.040,59.077,-11.523,410.595,152.353,149.608,164.800,-8.710,-75.580
73,77444.602000,251.067,67.156,-10.521,410.595,152.353,149.608,-100.200,-90.710,-129.580
74,77444.642000,233.310,92.402,-19.538,402.654,150.499,145.551,-103.200,-68.710,-104.580
75,77444.684000,214.566,120.679,-22.544,405.312,159.265,148.823,-56.200,6.290,-87.580
76,77444.724000,196.809,96.442,-51.601,403.552,154.112,150.636,-444.200,-30.710,-7.580
