Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,50531.663000,241.029,-49.597,1.984,447.302,-285.288,-1.560,-245.150,-66.370,-125.930
1,50531.706000,243.025,-46.591,3.969,450.217,-284.433,-6.449,-206.150,-82.370,-143.930
2,50531.744000,246.020,-46.591,1.984,453.029,-291.064,-8.596,-151.150,-104.370,-141.930
3,50531.764000,250.012,-46.591,3.969,450.176,-287.270,-6.528,-96.150,-134.370,-116.930
4,50531.809000,254.004,-44.587,1.984,450.196,-285.484,-10.413,-38.150,-144.370,-94.930
5,50531.844000,260.990,-38.575,4.961,452.186,-281.753,-13.256,-27.150,-136.370,-50.930
6,50531.884000,256.998,-46.591,11.907,452.219,-279.021,-17.115,5.850,-100.370,-47.930
7,50531.924000,242.027,-54.607,15.876,456.966,-286.465,-15.347,181.850,-56.370,-54.930
8,50531.964000,249.014,-49.597,5.953,452.151,-284.511,-10.382,278.850,-84.370,-45.930
9,50532.4000,251.010,-34.568,2.977,456.094,-280.594,-7.316,307.850,-77.370,-28.930
10,50532.24000,255.002,-38.575,-0.992,456.222,-272.031,-5.110,293.850,-62.370,-50.930
11,50532.60000,254.004,-36.571,0.000,458.069,-278.596,-4.306,278.850,-41.370,-53.930
12,50532.106000,251.010,-39.577,0.000,457.144,-275.721,-2.261,262.850,-9.370,-57.930
13,50532.146000,246.020,-33.566,4.961,463.005,-272.854,-4.138,226.850,22.630,-73.930
14,50532.182000,252.008,-35.569,2.977,462.960,-276.505,0.678,242.850,-6.370,-85.930
15,50532.225000,255.002,-30.560,6.946,468.879,-270.590,6.754,238.850,18.630,-90.930
16,50532.265000,254.004,-29.558,10.915,463.088,-268.703,9.748,265.850,63.630,-94.930
17,50532.305000,261.988,-25.550,11.907,465.101,-264.682,17.732,244.850,154.630,-75.930
18,50532.326000,255.002,-31.562,22.822,472.001,-257.835,22.852,230.850,211.630,-95.930
19,50532.366000,247.018,-17.534,17.860,469.092,-258.611,30.695,279.850,230.630,-63.930
20,50532.406000,253.006,-29.558,17.860,470.124,-255.497,40.619,335.850,258.630,-55.930
21,50532.444000,249.014,-22.544,19.845,472.130,-251.555,45.650,338.850,268.630,-55.930
22,50532.484000,253.006,-30.560,11.907,469.211,-253.225,55.435,337.850,219.630,-96.930
23,50532.530000,254.004,-23.546,20.837,475.163,-245.340,64.517,396.850,202.630,-122.930
24,50532.567000,256.000,-11.523,20.837,475.227,-242.214,75.423,460.850,158.630,-137.930
25,50532.604000,256.998,-4.509,20.837,478.212,-238.153,84.394,498.850,126.630,-109.930
26,50532.630000,247.018,-1.503,20.837,478.176,-240.911,87.268,418.850,86.630,-92.930
27,50532.664000,245.021,-1.503,23.814,478.243,-236.970,93.279,316.850,37.630,-108.930
28,50532.706000,240.031,0.501,22.822,483.093,-237.716,98.185,239.850,0.630,-80.930
29,50532.745000,245.021,-3.507,21.829,486.237,-221.625,97.654,168.850,-45.370,-45.930
30,50532.786000,248.016,-3.507,24.806,482.287,-226.382,98.499,180.850,-88.370,-8.930
31,50532.830000,255.002,-0.501,26.791,485.217,-224.581,93.636,171.850,-115.370,17.070
32,50532.865000,252.008,-0.501,32.744,485.250,-222.611,96.641,164.850,-102.370,20.070
33,50532.909000,251.010,6.513,33.736,486.190,-224.541,94.622,127.850,-111.370,33.070
34,50532.924000,250.012,4.509,34.729,483.209,-229.310,94.484,58.850,-93.370,25.070
35,50532.964000,251.010,4.509,29.767,483.191,-230.309,92.489,-52.150,-85.370,36.070
36,50533.4000,251.010,2.505,27.783,484.270,-222.756,91.718,-137.150,-55.370,28.070
37,50533.42000,251.010,-2.505,25.798,487.117,-226.629,86.697,-158.150,-73.370,44.070
38,50533.84000,247.018,-5.511,24.806,484.159,-229.560,84.643,-168.150,-69.370,63.070
39,50533.122000,247.018,-1.503,24.806,482.235,-227.828,79.770,-208.150,-109.370,76.070
40,50533.164000,252.008,-1.503,18.853,481.088,-239.347,73.546,-193.150,-124.370,94.070
41,50533.202000,247.018,-4.509,17.860,481.188,-231.914,68.835,-265.150,-165.370,168.070
42,50533.224000,247.018,-12.524,15.876,476.236,-237.867,60.792,-241.150,-160.370,204.070
43,50533.265000,252.008,-22.544,16.868,472.265,-243.674,57.673,-153.150,-136.370,269.070
44,50533.305000,257.996,-45.589,32.744,468.201,-256.049,56.338,-16.150,-118.370,307.070
45,50533.345000,275.961,-37.573,22.822,466.191,-260.805,56.202,118.850,-76.370,228.070
46,50533.386000,256.000,-17.534,21.829,467.173,-259.872,55.246,86.850,-151.370,110.070
47,50533.427000,230.051,-9.519,13.891,462.369,-256.237,52.389,-50.150,-180.370,73.070
48,50533.469000,247.018,-23.546,16.868,462.322,-259.153,49.357,-193.150,-96.370,63.070
49,50533.509000,248.016,-37.573,8.930,459.299,-265.998,42.276,-286.150,-66.370,4.070
50,50533.529000,251.010,-40.579,6.946,463.170,-266.101,36.378,-316.150,-133.370,-55.930
51,50533.579000,248.016,-46.591,-3.969,463.252,-259.665,29.672,-186.150,-129.370,-90.930
52,50533.605000,256.000,-36.571,-15.876,465.301,-252.099,28.902,-103.150,-32.370,-50.930
53,50533.646000,262.986,-42.583,-21.829,460.348,-258.840,26.739,-77.150,18.630,-56.930
54,50533.701000,272.967,-42.583,-23.814,465.268,-254.070,25.896,-24.150,24.630,-4.930
55,50533.725000,253.006,-39.577,-14.884,463.331,-254.044,27.861,-2.150,58.630,36.070
56,50533.765000,245.021,-36.571,-0.992,466.247,-253.950,29.836,-2.150,44.630,14.070
57,50533.785000,246.020,-51.601,7.938,463.229,-261.504,31.588,48.850,59.630,-12.930
58,50533.828000,250.012,-46.591,3.969,463.292,-257.616,35.631,180.850,-9.370,15.070
59,50533.869000,244.023,-34.568,0.992,463.319,-255.725,35.683,170.850,-107.370,33.070
60,50533.906000,246.020,-35.569,-25.798,463.272,-258.641,32.651,251.850,-196.370,46.070
61,50533.947000,253.006,-37.573,-27.783,461.317,-259.614,32.621,240.850,-114.370,23.070
62,50533.989000,259.992,-46.591,-18.853,464.329,-252.901,34.780,254.850,-108.370,0.070
63,50534.36000,251.010,-29.558,-12.899,465.223,-258.482,37.577,235.850,-22.370,-28.930
64,50534.65000,266.979,-14.528,-1.984,462.341,-256.605,38.608,36.850,70.630,43.070
65,50534.84000,252.008,-31.562,-2.977,465.216,-259.348,40.504,-103.150,76.630,42.070
