Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,50283.151000,252.054,4.544,-22.544,467.293,195.059,-58.345,4.800,106.290,30.420
1,50283.172000,252.054,1.515,-20.540,470.816,189.882,-57.509,18.800,91.290,27.420
2,50283.212000,249.094,4.544,-20.540,469.061,191.673,-55.470,1.800,68.290,26.420
3,50283.252000,254.027,2.525,-17.534,470.824,189.098,-54.555,8.800,45.290,15.420
4,50283.293000,251.067,1.515,-22.544,471.704,188.231,-54.581,-6.200,30.290,20.420
5,50283.330000,253.040,2.525,-16.532,469.059,188.201,-55.583,-1.200,-0.710,6.420
6,50283.379000,252.054,1.515,-23.546,470.822,194.250,-56.374,2.800,-9.710,13.420
7,50283.413000,251.067,0.505,-18.536,471.718,195.260,-51.374,-5.200,-29.710,1.420
8,50283.433000,253.040,4.544,-25.550,471.707,195.147,-55.349,-11.200,-37.710,4.420
9,50283.474000,253.040,0.505,-19.538,470.815,189.014,-57.537,-16.200,-37.710,0.420
10,50283.513000,253.040,3.535,-25.550,469.060,193.381,-56.408,-1.200,-53.710,-5.580
11,50283.553000,253.040,1.515,-25.550,470.815,189.014,-57.537,-16.200,-55.710,-2.580
12,50283.594000,249.094,4.544,-24.548,471.687,188.062,-60.544,-9.200,-61.710,-5.580
13,50283.629000,254.027,2.525,-20.540,470.803,191.477,-62.422,27.800,-66.710,-5.580
14,50283.649000,252.054,4.544,-29.558,468.161,192.343,-62.403,-10.200,-61.710,3.420
15,50283.690000,251.067,2.525,-21.542,469.918,193.156,-64.356,22.800,-88.710,2.420
16,50283.737000,251.067,1.515,-20.540,467.266,195.646,-68.256,-39.200,-153.710,4.420
17,50283.769000,255.013,2.525,-33.566,469.894,187.751,-71.483,-35.200,-155.710,1.420
18,50283.809000,252.054,0.505,-30.560,467.245,191.137,-74.360,-27.200,-154.710,8.420
19,50283.849000,252.054,2.525,-37.573,467.247,193.741,-74.276,-6.200,-127.710,17.420
20,50283.889000,256.987,2.525,-30.560,469.889,196.318,-75.177,0.800,-103.710,27.420
21,50283.914000,249.094,5.554,-42.583,468.996,194.469,-79.212,1.800,-104.710,14.420
22,50283.949000,254.027,-6.564,-31.562,468.115,191.025,-78.333,6.800,-84.710,38.420
23,50283.994000,253.040,-2.525,-38.575,468.096,183.940,-83.528,33.800,-69.710,1.420
24,50284.32000,254.027,0.505,-42.583,468.099,184.836,-82.506,30.800,-22.710,33.420
