Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,36134.111000,258.965,15.591,-26.895,504.195,259.539,28.012,236.960,24.510,286.980
1,36134.126000,256.988,28.668,-24.903,509.976,257.610,26.020,339.960,81.510,236.980
2,36134.166000,252.046,27.662,-17.930,512.916,261.522,26.113,155.960,77.510,189.980
3,36134.210000,250.069,17.603,-3.984,512.914,261.500,25.132,86.960,19.510,126.980
4,36134.247000,252.046,18.609,-5.977,512.805,249.893,26.836,181.960,-40.490,55.980
5,36134.291000,252.046,33.697,-23.907,515.763,256.610,22.088,83.960,-40.490,32.980
6,36134.330000,249.081,29.674,-13.946,514.772,254.615,20.080,23.960,-42.490,23.980
7,36134.372000,253.035,25.650,-19.922,508.016,256.470,19.126,112.960,-47.490,3.980
8,36134.415000,251.058,32.692,-14.942,512.809,251.684,20.011,35.960,-71.490,-5.020
9,36134.446000,254.023,27.662,-23.907,511.861,255.385,12.246,88.960,-73.490,-0.020
10,36134.471000,254.023,32.692,-24.903,510.834,248.645,15.036,51.960,-41.490,-9.020
11,36134.507000,253.035,17.603,-13.946,511.816,251.437,9.216,89.960,-59.490,-41.020
12,36134.551000,256.988,20.621,-18.926,511.913,261.168,10.413,173.960,-60.490,-104.020
13,36134.587000,244.139,42.750,-20.918,509.905,254.288,7.314,78.960,-84.490,-125.020
14,36134.631000,248.093,33.697,-31.875,511.949,265.914,5.615,4.960,-86.490,-107.020
15,36134.670000,256.000,35.709,-35.860,509.997,263.975,6.548,-55.040,4.510,-120.020
16,36134.707000,248.093,37.721,-21.914,508.107,268.789,5.671,-90.040,38.510,-117.020
17,36134.751000,245.127,30.680,-10.957,503.324,273.661,8.711,-105.040,-40.490,-142.020
18,36134.770000,254.023,28.668,-16.934,502.392,278.398,3.911,-71.040,-97.490,-186.020
19,36134.812000,246.116,39.733,-17.930,497.536,276.409,3.856,-44.040,-152.490,-210.020
20,36134.850000,254.023,42.750,-25.899,501.482,285.098,0.135,31.960,-172.490,-204.020
