Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,36339.337000,239.033,-15.530,51.597,462.669,-243.125,118.656,-25.150,78.630,4.070
1,36339.377000,244.023,-14.528,53.581,466.428,-250.820,111.563,-11.150,44.630,-16.930
2,36339.402000,248.016,-10.521,54.574,460.634,-249.746,119.452,-14.150,30.630,-13.930
3,36339.442000,250.012,-13.526,54.574,460.704,-244.991,120.568,-21.150,24.630,12.070
4,36339.482000,244.023,-17.534,54.574,466.526,-244.935,119.595,-27.150,9.630,30.070
5,36339.522000,241.029,-20.540,53.581,463.528,-250.703,117.463,16.850,1.630,-3.930
6,36339.561000,240.031,-14.528,49.612,459.690,-247.868,119.502,58.850,-38.370,-11.930
7,36339.601000,241.029,-17.534,49.612,459.736,-244.979,121.550,83.850,-53.370,-17.930
8,36339.641000,242.027,-20.540,49.612,462.657,-244.045,119.614,148.850,-96.370,-46.930
9,36339.681000,246.020,-19.538,44.651,459.720,-245.951,120.539,181.850,-125.370,-22.930
10,36339.707000,245.021,-13.526,42.667,466.648,-236.451,118.848,179.850,-130.370,-70.930
11,36339.741000,246.020,-8.517,48.620,464.644,-240.366,114.801,124.850,-134.370,-95.930
12,36339.782000,246.020,-11.523,46.636,468.676,-229.936,114.115,64.850,-158.370,-112.930
13,36339.822000,254.004,-15.530,50.605,467.675,-231.867,113.076,38.850,-188.370,-110.930
14,36339.862000,257.996,-13.526,43.659,472.609,-226.151,112.259,36.850,-185.370,-70.930
15,36339.902000,259.992,-14.528,38.698,470.614,-229.173,106.270,84.850,-108.370,-55.930
16,36339.942000,251.010,-11.523,45.643,476.474,-226.333,103.408,93.850,-55.370,-65.930
17,36339.982000,249.014,-4.509,45.643,475.538,-224.350,107.396,56.850,-45.370,-73.930
18,36340.2000,248.016,-7.515,52.589,478.482,-221.603,102.560,14.850,-68.370,-75.930
19,36340.42000,262.986,-7.515,51.597,477.495,-222.589,101.547,-81.150,-62.370,-25.930
20,36340.82000,270.971,-4.509,43.659,476.525,-222.603,101.545,-199.150,-56.370,103.070
21,36340.122000,259.992,-14.528,34.729,470.651,-225.628,97.516,-222.150,35.630,128.070
22,36340.167000,260.990,-19.538,33.736,469.645,-228.399,100.388,-121.150,96.630,176.070
23,36340.201000,255.002,-21.542,33.736,471.475,-235.963,99.198,-80.150,142.630,178.070
24,36340.241000,249.014,-15.530,38.698,467.628,-234.022,103.180,-69.150,195.630,131.070
25,36340.282000,250.012,-16.532,34.729,464.541,-246.303,104.800,-126.150,223.630,82.070
26,36340.302000,244.023,-26.552,39.690,466.463,-248.062,108.689,-120.150,235.630,99.070
27,36340.338000,247.018,-22.544,50.605,463.598,-245.187,111.715,-96.150,224.630,79.070
28,36340.378000,251.010,-0.501,42.667,463.494,-252.673,114.457,-190.150,203.630,75.070
29,36340.418000,239.033,-20.540,41.674,458.653,-251.823,113.489,-211.150,143.630,77.070
30,36340.463000,247.018,-24.548,49.612,453.790,-252.784,115.421,-186.150,111.630,110.070
31,36340.498000,251.010,-19.538,41.674,454.758,-252.797,114.439,-238.150,92.630,150.070
32,36340.538000,241.029,-34.568,39.690,452.684,-262.228,116.140,-235.150,121.630,140.070
33,36340.578000,234.043,-37.573,42.667,452.622,-266.090,113.082,-182.150,81.630,116.070
34,36340.598000,239.033,-29.558,42.667,449.643,-270.071,107.065,-125.150,31.630,78.070
35,36340.638000,249.014,-26.552,46.636,452.520,-272.788,109.945,-96.150,-14.370,64.070
36,36340.691000,236.039,-26.552,44.651,450.638,-268.219,105.151,-104.150,-19.370,40.070
37,36340.721000,236.039,-34.568,49.612,453.518,-270.883,109.999,-38.150,-73.370,9.070
38,36340.765000,239.033,-27.554,52.589,450.569,-272.947,105.019,20.850,-79.370,-23.930
39,36340.800000,244.023,-24.548,51.597,453.559,-267.285,103.214,51.850,-105.370,-50.930
40,36340.840000,245.021,-27.554,50.605,455.416,-272.957,102.076,72.850,-127.370,-26.930
41,36340.865000,241.029,-30.560,52.589,459.432,-263.499,100.379,112.850,-140.370,-30.930
42,36340.900000,240.031,-30.560,48.620,457.418,-268.307,98.274,159.850,-197.370,-50.930
43,36340.940000,243.025,-30.560,47.628,460.413,-262.592,98.438,205.850,-236.370,-48.930
44,36340.987000,248.016,-30.560,43.659,462.287,-266.505,92.431,223.850,-252.370,-48.930
45,36341.21000,252.008,-21.542,43.659,462.393,-258.993,90.673,229.850,-213.370,-50.930
46,36341.63000,251.010,-21.542,41.674,465.232,-263.732,88.579,185.850,-205.370,-38.930
47,36341.102000,247.018,-21.542,42.667,467.310,-253.487,81.982,164.850,-196.370,-46.930
48,36341.142000,256.000,-20.540,39.690,466.346,-253.422,84.933,162.850,-140.370,-49.930
49,36341.162000,257.996,-21.542,41.674,464.457,-249.693,84.050,168.850,-78.370,-53.930
50,36341.200000,252.008,-21.542,39.690,468.254,-256.126,88.795,175.850,-23.370,-59.930
51,36341.239000,253.006,-22.544,40.682,470.325,-247.509,91.989,194.850,38.630,-47.930
52,36341.279000,252.008,-22.544,41.674,473.255,-246.469,93.990,211.850,58.630,-21.930
53,36341.319000,256.998,-25.550,39.690,470.308,-249.268,96.858,190.850,116.630,11.070
54,36341.359000,249.014,-17.534,43.659,472.332,-244.328,103.884,196.850,159.630,-8.930
55,36341.399000,241.029,-17.534,47.628,471.330,-247.047,108.725,214.850,104.630,-4.930
56,36341.439000,249.014,-17.534,48.620,467.510,-243.215,112.760,219.850,79.630,-3.930
57,36341.459000,250.012,-15.530,49.612,470.385,-245.958,114.655,239.850,95.630,-48.930
58,36341.499000,248.016,-12.524,53.581,467.638,-235.413,121.829,229.850,103.630,-30.930
59,36341.539000,248.016,-16.532,53.581,469.519,-240.008,125.639,236.850,120.630,-20.930
60,36341.580000,247.018,-17.534,57.550,470.555,-236.080,130.668,229.850,108.630,-61.930
61,36341.619000,244.023,-8.517,55.566,474.424,-237.732,137.514,211.850,124.630,-66.930
62,36341.660000,242.027,-18.536,57.550,474.497,-232.951,139.614,186.850,107.630,-43.930
63,36341.703000,240.031,-19.538,56.558,472.621,-229.065,144.637,182.850,75.630,-55.930
64,36341.739000,246.020,-12.524,49.612,475.633,-222.351,146.796,198.850,46.630,-69.930
65,36341.765000,252.008,-12.524,49.612,474.652,-223.258,148.737,214.850,87.630,-66.930
66,36341.801000,251.010,-9.519,51.597,472.705,-224.126,152.644,264.850,103.630,-54.930
67,36341.841000,241.029,0.501,44.651,477.734,-212.578,157.891,232.850,78.630,-24.930
68,36341.881000,248.016,1.503,34.729,473.841,-213.526,159.826,174.850,40.630,-18.930
69,36341.922000,250.012,1.503,36.713,477.811,-207.744,161.960,104.850,30.630,-36.930
70,36341.966000,251.010,4.509,35.721,477.873,-203.095,159.139,0.850,-5.370,-55.930
71,36342.1000,249.014,3.507,35.721,478.708,-212.511,159.862,-89.150,-15.370,-82.930
72,36342.41000,249.014,-2.505,38.698,476.846,-206.918,158.047,-138.150,-24.370,-85.930
73,36342.61000,243.025,1.503,37.705,480.642,-212.589,155.929,-139.150,-28.370,-42.930
74,36342.101000,245.021,10.521,37.705,477.706,-213.708,150.975,-154.150,-70.370,-11.930
75,36342.141000,249.014,12.524,43.659,479.718,-208.926,152.095,-207.150,-112.370,23.070
76,36342.181000,253.006,20.540,44.651,482.502,-216.686,143.031,-230.150,-110.370,79.070
77,36342.221000,248.016,2.505,37.705,482.508,-215.846,139.120,-230.150,-110.370,63.070
78,36342.271000,248.016,-4.509,43.659,478.529,-222.521,138.928,-176.150,-121.370,62.070
79,36342.302000,255.002,-3.507,56.558,478.519,-222.652,134.006,-137.150,-170.370,82.070
80,36342.343000,246.020,-5.511,51.597,481.391,-224.660,128.053,-154.150,-214.370,-2.930
81,36342.363000,251.010,-0.501,42.667,479.475,-222.061,120.253,-177.150,-192.370,-62.930
82,36342.403000,246.020,-1.503,45.643,483.283,-226.814,117.177,-217.150,-151.370,-30.930
83,36342.443000,239.033,-11.523,42.667,484.255,-226.012,111.299,-235.150,-151.370,-20.930
84,36342.483000,259.992,-14.528,36.713,481.280,-229.941,107.250,-195.150,-168.370,-12.930
85,36342.523000,252.008,-19.538,42.667,485.257,-223.293,106.458,-163.150,-113.370,-6.930
86,36342.563000,247.018,-21.542,40.682,480.246,-233.843,103.206,-115.150,-45.370,12.070
87,36342.603000,249.014,-20.540,41.674,481.317,-226.396,98.497,-112.150,-60.370,3.070
88,36342.644000,251.010,-16.532,39.690,480.285,-230.271,95.436,-109.150,-62.370,-0.930
89,36342.664000,252.008,-15.530,39.690,482.199,-232.135,95.388,-137.150,-7.370,37.070
90,36342.705000,251.010,-24.548,39.690,480.146,-239.753,94.189,-130.150,23.630,50.070
91,36342.745000,246.020,-27.554,43.659,478.322,-231.349,91.469,-76.150,22.630,38.070
92,36342.785000,249.014,-20.540,42.667,483.026,-241.656,92.173,-32.150,-9.370,20.070
93,36342.824000,247.018,-15.530,41.674,481.151,-236.982,91.317,-42.150,-5.370,15.070
94,36342.871000,252.008,-17.534,37.705,477.171,-243.683,90.140,-76.150,0.630,10.070
95,36342.904000,253.006,-20.540,40.682,482.077,-239.858,89.271,-62.150,36.630,2.070
96,36342.925000,250.012,-24.548,39.690,483.120,-235.063,91.373,-15.150,47.630,-9.930
97,36342.963000,251.010,-23.546,36.713,476.343,-234.161,93.354,43.850,24.630,-10.930
98,36343.3000,250.012,-12.524,39.690,481.171,-235.957,94.296,115.850,22.630,-7.930
99,36343.43000,246.020,-13.526,40.682,479.297,-231.283,93.439,118.850,45.630,6.070
100,36343.82000,252.008,-18.536,41.674,482.164,-234.893,98.262,128.850,41.630,-14.930
101,36343.122000,252.008,-14.528,43.659,483.205,-230.124,99.380,144.850,82.630,-60.930
102,36343.162000,252.008,-10.521,44.651,482.270,-228.141,103.368,174.850,111.630,-70.930
103,36343.202000,245.021,-1.503,43.659,483.271,-226.971,111.271,192.850,135.630,-61.930
104,36343.222000,246.020,-4.509,47.628,483.314,-224.108,112.334,183.850,129.630,2.070
105,36343.262000,251.010,0.501,41.674,481.361,-225.055,113.288,137.850,79.630,-31.930
106,36343.306000,256.998,0.501,40.682,484.338,-221.100,118.321,90.850,102.630,-45.930
