Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,39167.719000,250.069,-5.532,-0.996,508.830,170.018,-118.122,-46.040,20.510,-25.020
1,39167.753000,253.035,-4.527,-0.996,507.903,173.913,-117.057,-47.040,-8.490,-42.020
2,39167.800000,253.035,-0.503,-6.973,503.993,169.970,-118.133,-26.040,-19.490,-51.020
3,39167.813000,254.023,0.503,-10.957,507.851,169.016,-119.127,-16.040,-10.490,-39.020
4,39167.853000,256.000,1.509,-11.953,506.952,175.824,-117.997,12.960,11.510,-29.020
5,39167.899000,252.046,-1.509,-5.977,506.949,174.918,-115.075,-3.040,34.510,-22.020
6,39167.939000,255.012,2.515,-5.977,508.884,174.937,-115.071,-7.040,20.510,-34.020
7,39167.977000,253.035,-0.503,-1.992,504.044,174.868,-116.063,-42.040,-2.490,-46.020
8,39168.17000,252.046,-0.503,-6.973,507.036,183.677,-113.900,-5.040,-14.490,-52.020
9,39168.57000,255.012,0.503,-4.981,504.108,181.642,-116.893,-1.040,-14.490,-43.020
10,39168.92000,256.988,8.550,-8.965,504.096,179.765,-113.993,11.960,-12.490,-43.020
11,39168.112000,252.046,4.527,-5.977,502.173,181.623,-116.898,-33.040,-11.490,-28.020
12,39168.154000,254.023,1.509,-5.977,503.218,189.421,-115.742,-6.040,-16.490,-22.020
13,39168.194000,251.058,0.503,-5.977,502.188,183.522,-118.817,-12.040,-31.490,-26.020
14,39168.232000,250.069,0.503,-2.988,504.165,187.467,-116.764,4.960,-54.490,-26.020
15,39168.272000,253.035,1.509,-4.981,504.153,186.475,-117.767,46.960,-80.490,-25.020
16,39168.312000,253.035,3.521,-10.957,502.183,183.479,-120.779,66.960,-85.490,-20.020
17,39168.354000,253.035,10.562,-11.953,500.176,176.599,-123.878,66.960,-75.490,-7.020
18,39168.401000,255.012,7.544,-12.949,502.221,188.247,-124.596,-45.040,-66.490,-2.020
19,39168.434000,253.035,4.527,-12.949,499.289,186.169,-129.552,4.960,-43.490,13.980
20,39168.454000,254.023,3.521,-12.949,497.293,179.397,-127.745,15.960,-24.490,16.980
21,39168.494000,252.046,3.521,-10.957,495.416,185.225,-126.639,-62.040,-24.490,10.980
22,39168.534000,256.000,4.527,-9.961,494.459,187.071,-130.523,-7.040,-26.490,-1.020
23,39168.574000,255.012,3.521,-11.953,493.439,181.280,-128.692,1.960,-38.490,-9.020
24,39168.614000,256.000,1.509,-13.946,497.354,186.150,-129.556,1.960,-58.490,-27.020
25,39168.654000,252.046,8.550,-16.934,497.368,188.049,-131.475,0.960,-53.490,-32.020
26,39168.694000,252.046,2.515,-12.949,498.331,188.015,-133.435,13.960,-55.490,-21.020
27,39168.734000,254.023,8.550,-16.934,497.350,186.107,-131.518,47.960,-39.490,-8.020
28,39168.754000,254.023,9.556,-18.926,497.315,183.130,-134.527,4.960,-21.490,10.980
29,39168.794000,253.035,6.538,-17.930,494.478,189.898,-134.382,19.960,-9.490,28.980
30,39168.865000,251.058,6.538,-15.938,499.304,188.952,-135.374,-10.040,-12.490,39.980
31,39168.880000,255.012,2.515,-10.957,498.261,181.176,-135.549,-29.040,-25.490,45.980
32,39168.930000,253.035,4.527,-16.934,497.258,178.189,-138.559,20.960,-34.490,45.980
33,39168.956000,252.046,7.544,-17.930,498.237,179.191,-137.554,27.960,-36.490,60.980
34,39168.995000,253.035,1.509,-16.934,500.196,181.195,-135.544,32.960,-29.490,73.980
35,39169.44000,256.000,4.527,-11.953,502.114,180.178,-138.505,48.960,-33.490,86.980
36,39169.75000,252.046,2.515,-14.942,501.145,180.147,-139.488,84.960,-51.490,89.980
37,39169.95000,253.035,-0.503,-18.926,501.030,169.360,-144.631,166.960,-61.490,100.980
38,39169.135000,252.046,0.503,-22.911,500.081,171.292,-144.590,167.960,-45.490,99.980
39,39169.175000,254.023,0.503,-22.911,499.994,162.533,-145.765,244.960,-20.490,126.980
40,39169.215000,257.977,-1.509,-19.922,502.901,163.489,-147.699,333.960,10.510,153.980
41,39169.262000,249.081,-0.503,-20.918,506.701,156.687,-149.804,312.960,33.510,163.980
42,39169.297000,253.035,-3.521,-21.914,505.632,146.020,-149.062,314.960,73.510,164.980
43,39169.337000,256.988,-2.515,-20.918,505.577,140.216,-148.210,210.960,92.510,170.980
44,39169.377000,255.012,-17.603,-13.946,510.419,140.306,-146.237,136.960,124.510,151.980
45,39169.397000,250.069,-19.615,-3.984,512.262,130.638,-145.467,128.960,115.510,137.980
46,39169.437000,251.058,-19.615,-5.977,511.339,134.577,-142.439,80.960,14.510,56.980
47,39169.481000,254.023,-22.633,-6.973,513.253,132.633,-143.459,54.960,-36.490,3.980
48,39169.514000,251.058,-14.585,-8.965,513.220,129.677,-145.486,-16.040,-62.490,-50.020
49,39169.559000,253.035,-18.609,-16.934,503.586,133.488,-144.441,-49.040,-64.490,-70.020
50,39169.597000,254.023,-8.550,-13.946,506.526,138.284,-148.251,-165.040,-34.490,-94.020
51,39169.642000,254.023,-11.568,-14.942,508.515,143.222,-145.195,-198.040,-10.490,-104.020
52,39169.675000,253.035,-14.585,-8.965,506.605,145.209,-142.213,-245.040,-5.490,-122.020
53,39169.701000,253.035,-14.585,-10.957,508.609,152.930,-144.980,-236.040,-27.490,-157.020
