Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,38231.669000,252.069,-10.039,13.312,456.506,-267.142,59.398,-3.780,-5.600,-8.060
1,38231.709000,251.086,-11.043,13.312,455.547,-268.071,59.377,-4.780,-6.600,-5.060
2,38231.729000,250.104,-10.039,10.240,453.681,-266.244,60.408,-6.780,-4.600,-3.060
3,38231.766000,251.086,-12.047,11.264,453.620,-270.805,61.306,-13.780,-4.600,-2.060
4,38231.808000,251.086,-12.047,11.264,454.656,-264.360,62.439,-13.780,1.400,-2.060
5,38231.848000,251.086,-9.035,11.264,452.647,-272.670,60.270,-13.780,5.400,-2.060
6,38231.888000,252.069,-10.039,10.240,457.404,-270.775,60.317,-8.780,-3.600,-1.060
7,38231.926000,253.052,-10.039,10.240,457.440,-268.046,59.381,-11.780,-3.600,2.940
8,38231.946000,251.086,-15.059,13.312,453.717,-263.515,59.472,-14.780,4.400,11.940
9,38231.992000,250.104,-10.039,12.288,456.506,-267.142,59.398,-15.780,-21.600,15.940
10,38232.26000,251.086,-13.051,13.312,455.519,-269.942,57.348,-13.780,-12.600,5.940
11,38232.66000,251.086,-12.047,14.336,451.784,-266.328,57.420,-13.780,-2.600,-3.060
12,38232.106000,251.086,-11.043,10.240,451.762,-268.121,59.371,-4.780,3.400,0.940
13,38232.146000,251.086,-12.047,13.312,450.837,-266.340,57.418,-16.780,0.400,3.940
14,38232.191000,249.121,-11.043,10.240,451.764,-267.322,53.420,-17.780,-6.600,0.940
15,38232.211000,251.086,-13.051,14.336,453.665,-267.199,58.398,-20.780,-12.600,6.940
16,38232.251000,250.104,-13.051,11.264,450.816,-268.134,59.369,-25.780,-20.600,15.940
17,38232.297000,252.069,-13.051,10.240,453.640,-269.032,58.359,-34.780,-10.600,15.940
18,38232.326000,250.104,-13.051,11.264,456.388,-275.446,56.238,-27.780,-6.600,11.940
19,38232.366000,252.069,-15.059,7.168,455.526,-269.085,54.382,-17.780,-1.600,8.940
20,38232.413000,250.104,-14.055,11.264,453.532,-276.458,53.228,-22.780,0.400,7.940
21,38232.427000,252.069,-14.055,10.240,455.480,-272.710,56.295,-19.780,-0.600,2.940
22,38232.464000,251.086,-15.059,9.216,452.677,-270.019,55.353,-6.780,-6.600,-4.060
23,38232.507000,251.086,-14.055,12.288,456.474,-269.053,55.379,-10.780,-3.600,-7.060
24,38232.547000,252.069,-14.055,11.264,453.635,-269.090,55.374,-5.780,-4.600,-12.060
25,38232.587000,250.104,-12.047,8.192,453.623,-270.006,55.355,8.220,-8.600,-16.060
26,38232.629000,250.104,-15.059,12.288,455.492,-271.794,56.314,-1.780,2.400,-3.060
27,38232.647000,251.086,-13.051,11.264,451.691,-272.799,54.298,2.220,-13.600,-10.060
28,38232.694000,250.104,-13.051,10.240,454.582,-269.078,55.376,14.220,-7.600,-22.060
29,38232.729000,251.086,-11.043,9.216,456.413,-273.614,56.277,15.220,-1.600,-30.060
30,38232.769000,252.069,-12.047,11.264,452.652,-271.851,55.314,7.220,7.400,-21.060
31,38232.809000,251.086,-11.043,5.120,454.643,-264.517,54.478,1.220,10.400,-18.060
32,38232.849000,251.086,-12.047,8.192,456.463,-269.949,56.355,1.220,20.400,-13.060
33,38232.889000,250.104,-11.043,11.264,454.671,-262.645,56.508,3.220,16.400,-16.060
34,38232.908000,253.052,-10.039,9.216,457.499,-263.504,57.488,3.220,16.400,-16.060
35,38232.949000,252.069,-11.043,12.288,455.578,-265.401,55.456,-1.780,19.400,-15.060
36,38232.989000,252.069,-10.039,10.240,456.524,-265.388,55.457,3.220,16.400,-12.060
37,38233.29000,252.069,-10.039,11.264,457.513,-262.569,58.503,-19.780,24.400,-6.060
38,38233.69000,252.069,-8.031,13.312,455.571,-266.258,58.421,-28.780,33.400,1.940
39,38233.107000,251.086,-11.043,10.240,455.511,-270.800,60.314,-43.780,39.400,7.940
40,38233.127000,251.086,-9.035,10.240,455.536,-268.968,60.353,-59.780,59.400,4.940
41,38233.167000,250.104,-8.031,12.288,458.355,-270.704,63.304,-99.780,74.400,10.940
42,38233.212000,252.069,-9.035,13.312,452.637,-273.566,61.245,-117.780,96.400,4.940
43,38233.247000,252.069,-9.035,13.312,457.402,-270.794,59.322,-121.780,118.400,5.940
44,38233.287000,252.069,-10.039,17.408,454.633,-266.173,63.395,-173.780,150.400,11.940
45,38233.327000,250.104,-13.051,20.480,451.794,-266.211,63.390,-120.780,129.400,-9.060
46,38233.352000,248.138,-10.039,16.384,456.502,-267.961,64.354,-113.780,115.400,-26.060
47,38233.389000,252.069,-10.039,21.504,455.596,-265.186,66.401,-159.780,138.400,-33.060
48,38233.429000,250.104,-11.043,22.528,457.471,-266.136,63.400,-150.780,120.400,-34.060
49,38233.467000,250.104,-10.039,22.528,452.706,-268.908,65.323,-164.780,116.400,-25.060
50,38233.506000,250.104,-12.047,24.576,452.745,-266.140,66.377,-139.780,98.400,-17.060
51,38233.547000,252.069,-11.043,23.552,450.781,-271.622,68.246,-126.780,74.400,-15.060
52,38233.587000,248.138,-10.039,24.576,455.475,-274.308,68.196,-125.780,71.400,-13.060
53,38233.607000,251.086,-11.043,26.624,457.389,-272.490,66.248,-102.780,52.400,-10.060
54,38233.647000,250.104,-11.043,27.648,455.509,-271.599,66.265,-93.780,48.400,-7.060
55,38233.687000,250.104,-9.035,28.672,458.334,-272.497,65.255,-92.780,52.400,-10.060
56,38233.727000,249.121,-8.031,29.696,453.621,-271.565,69.246,-98.780,56.400,-14.060
57,38233.767000,250.104,-8.031,31.744,454.630,-266.972,69.346,-97.780,69.400,-8.060
58,38233.816000,251.086,-8.031,30.720,452.734,-267.036,67.352,-80.780,58.400,-10.060
59,38233.831000,250.104,-7.027,28.672,454.616,-267.908,68.331,-97.780,53.400,-14.060
60,38233.870000,250.104,-8.031,30.720,455.410,-278.909,67.104,-100.780,37.400,-8.060
61,38233.911000,249.121,-10.039,35.840,451.754,-269.758,69.282,-107.780,32.400,11.940
62,38233.948000,249.121,-10.039,31.744,451.772,-268.004,65.341,-104.780,6.400,6.940
63,38233.991000,248.138,-9.035,32.768,448.830,-275.410,63.190,-104.780,10.400,-1.060
64,38234.31000,249.121,-10.039,32.768,453.649,-268.934,63.335,-112.780,4.400,-10.060
65,38234.51000,249.121,-9.035,30.720,451.689,-273.598,60.249,-124.780,4.400,-9.060
66,38234.88000,250.104,-10.039,30.720,454.501,-275.413,59.219,-132.780,13.400,-3.060
