Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,38231.684000,241.029,-30.560,73.426,435.008,-282.751,170.622,-5.150,-3.370,-3.930
1,38231.734000,238.035,-30.560,71.442,435.002,-282.830,167.669,-5.150,-0.370,1.070
2,38231.769000,241.029,-31.562,71.442,431.173,-279.129,166.782,-2.150,0.630,2.070
3,38231.803000,240.031,-29.558,69.457,431.245,-274.348,168.882,0.850,-1.370,3.070
4,38231.843000,240.031,-31.562,72.434,433.953,-288.465,169.477,0.850,0.630,2.070
5,38231.883000,240.031,-30.560,74.419,435.116,-275.212,169.848,0.850,0.630,4.070
6,38231.929000,240.031,-30.560,72.434,433.100,-280.047,166.759,-2.150,-11.370,1.070
7,38231.949000,240.031,-29.558,72.434,435.057,-279.047,167.774,-6.150,-13.370,1.070
8,38231.988000,241.029,-30.560,69.457,432.077,-283.817,167.636,-9.150,4.630,-0.930
9,38232.29000,237.037,-30.560,72.434,434.157,-274.307,168.888,3.850,-5.370,3.070
10,38232.69000,242.027,-31.562,71.442,433.128,-278.156,166.812,0.850,-14.370,5.070
11,38232.109000,238.035,-30.560,71.442,434.073,-280.007,167.746,-5.150,-17.370,3.070
12,38232.149000,241.029,-32.564,71.442,432.106,-281.899,168.673,-14.150,-20.370,2.070
13,38232.186000,239.033,-31.562,71.442,431.106,-283.831,167.634,-14.150,-5.370,3.070
14,38232.226000,241.029,-30.560,71.442,431.200,-277.237,166.834,-24.150,-10.370,0.070
15,38232.246000,240.031,-32.564,69.457,435.014,-281.911,166.711,-21.150,-1.370,-0.930
16,38232.286000,238.035,-29.558,71.442,436.000,-280.925,167.723,-13.150,-5.370,4.070
17,38232.329000,240.031,-29.558,71.442,437.065,-274.318,166.925,-12.150,-17.370,-2.930
18,38232.369000,242.027,-31.562,72.434,435.088,-276.342,162.931,-8.150,-27.370,3.070
19,38232.409000,241.029,-28.556,69.457,431.224,-275.399,164.918,0.850,-16.370,1.070
20,38232.459000,241.029,-30.560,69.457,435.132,-273.479,163.995,-5.150,-20.370,3.070
21,38232.489000,241.029,-32.564,70.450,435.116,-274.451,162.984,3.850,-23.370,1.070
22,38232.531000,240.031,-30.560,68.465,437.026,-276.367,160.967,8.850,-14.370,6.070
23,38232.551000,240.031,-30.560,70.450,435.018,-281.097,161.815,2.850,-20.370,3.070
24,38232.591000,241.029,-32.564,68.465,436.061,-276.302,163.918,2.850,-31.370,6.070
25,38232.624000,243.025,-31.562,67.473,437.934,-281.003,163.790,-3.150,-28.370,0.070
26,38232.671000,238.035,-33.566,68.465,433.135,-277.289,163.885,6.850,-15.370,-0.930
27,38232.704000,242.027,-32.564,66.481,435.929,-284.918,159.743,10.850,-18.370,4.070
28,38232.744000,242.027,-31.562,68.465,437.916,-282.001,161.795,13.850,-19.370,4.070
29,38232.784000,241.029,-30.560,68.465,433.116,-278.314,160.906,7.850,-13.370,3.070
30,38232.804000,242.027,-31.562,67.473,434.014,-283.842,165.672,7.850,-6.370,6.070
31,38232.844000,238.035,-28.556,68.465,436.945,-282.015,161.793,2.850,-9.370,3.070
32,38232.884000,241.029,-31.562,68.465,437.018,-277.234,163.893,1.850,-13.370,6.070
33,38232.924000,243.025,-32.564,68.465,436.957,-281.095,160.835,14.850,-12.370,8.070
34,38232.964000,240.031,-30.560,67.473,435.098,-275.449,160.989,11.850,-6.370,7.070
35,38233.12000,242.027,-30.560,69.457,436.945,-282.015,161.793,7.850,-5.370,2.070
36,38233.44000,242.027,-33.566,68.465,437.016,-277.260,162.909,4.850,-4.370,6.070
37,38233.91000,243.025,-30.560,67.473,437.922,-281.922,164.748,10.850,-5.370,7.070
38,38233.111000,242.027,-29.558,66.481,433.127,-277.394,159.948,2.850,-1.370,3.070
39,38233.151000,241.029,-32.564,68.465,435.059,-278.260,161.894,-0.150,-2.370,5.070
40,38233.191000,241.029,-31.562,67.473,430.170,-281.086,164.758,9.850,2.630,4.070
41,38233.231000,242.027,-27.554,67.473,437.016,-277.260,162.909,-0.150,5.630,4.070
42,38233.271000,242.027,-31.562,68.465,433.186,-273.559,162.022,-5.150,4.630,-1.930
43,38233.311000,244.023,-32.564,65.488,434.959,-284.932,159.741,4.850,17.630,-5.930
44,38233.347000,241.029,-32.564,67.473,432.128,-280.087,165.773,-0.150,8.630,-1.930
45,38233.384000,239.033,-30.560,68.465,437.961,-279.111,163.843,-10.150,8.630,-3.930
46,38233.404000,242.027,-28.556,68.465,434.047,-281.110,161.813,-37.150,6.630,-3.930
47,38233.444000,241.029,-30.560,66.481,435.043,-279.232,160.884,-46.150,10.630,-9.930
48,38233.491000,240.031,-30.560,70.450,433.990,-284.919,160.724,-63.150,11.630,-10.930
49,38233.531000,242.027,-29.558,68.465,436.012,-279.244,159.901,-75.150,6.630,-14.930
50,38233.567000,241.029,-33.566,69.457,433.031,-284.014,159.764,-70.150,14.630,-12.930
51,38233.611000,243.025,-30.560,70.450,433.986,-284.972,158.755,-66.150,15.630,-9.930
52,38233.651000,237.037,-29.558,69.457,435.962,-282.186,155.885,-65.150,16.630,-7.930
53,38233.691000,242.027,-33.566,70.450,436.898,-284.931,158.761,-60.150,-10.370,-7.930
54,38233.716000,240.031,-32.564,68.465,437.896,-283.026,158.816,-49.150,-9.370,-3.930
55,38233.762000,243.025,-32.564,68.465,437.000,-277.471,155.034,-44.150,-8.370,-7.930
56,38233.792000,241.029,-30.560,69.457,436.839,-288.766,156.687,-46.150,12.630,-4.930
57,38233.826000,241.029,-30.560,69.457,434.127,-274.702,154.123,-58.150,3.630,-11.930
58,38233.866000,240.031,-28.556,68.465,433.978,-285.077,154.818,-77.150,7.630,-12.930
59,38233.906000,242.027,-31.562,68.465,436.955,-280.360,152.987,-90.150,-8.370,-17.930
60,38233.952000,241.029,-35.569,65.488,435.921,-285.023,155.806,-81.150,19.630,-11.930
61,38233.986000,241.029,-33.566,68.465,435.025,-279.469,152.025,-69.150,10.630,-11.930
62,38234.6000,240.031,-34.568,68.465,435.954,-282.292,151.948,-63.150,15.630,-3.930
63,38234.46000,242.027,-29.558,70.450,434.919,-286.981,153.783,-61.150,-3.370,-9.930
64,38234.92000,240.031,-30.560,69.457,438.860,-282.329,149.001,-78.150,4.630,-3.930
65,38234.132000,241.029,-31.562,69.457,432.072,-282.347,151.940,-81.150,-1.370,-9.930
66,38234.172000,242.027,-32.564,68.465,435.958,-281.478,147.052,-82.150,-3.370,-0.930
67,38234.213000,239.033,-34.568,72.434,435.988,-279.560,148.089,-59.150,-13.370,-3.930
68,38234.246000,242.027,-34.568,70.450,435.986,-279.586,147.105,-34.150,-6.370,3.070
69,38234.286000,239.033,-35.569,69.457,433.062,-280.547,148.057,-17.150,-9.370,6.070
70,38234.306000,241.029,-32.564,68.465,433.956,-285.367,143.990,0.850,-20.370,12.070
71,38234.346000,240.031,-33.566,70.450,435.872,-287.204,144.926,-8.150,-9.370,11.070
72,38234.386000,243.025,-37.573,68.465,435.909,-284.420,143.036,-19.150,-14.370,19.070
73,38234.426000,241.029,-31.562,66.481,432.960,-287.245,144.919,-59.150,3.630,9.070
74,38234.473000,237.037,-35.569,65.488,436.862,-285.404,141.043,-93.150,-1.370,-3.930
75,38234.505000,240.031,-39.577,64.496,438.658,-295.700,143.710,-90.150,1.630,7.070
76,38234.546000,243.025,-39.577,65.488,437.834,-285.364,142.029,-56.150,-0.370,-3.930
77,38234.584000,241.029,-37.573,67.473,433.869,-291.093,141.863,-11.150,4.630,13.070
78,38234.613000,237.037,-33.566,66.481,429.975,-292.067,142.813,35.850,-8.370,26.070
79,38234.646000,245.021,-34.568,65.488,435.864,-287.309,140.988,41.850,-11.370,26.070
80,38234.697000,239.033,-29.558,67.473,436.844,-286.403,139.048,-9.150,1.630,-0.930
81,38234.732000,240.031,-31.562,66.481,434.873,-288.348,138.007,-69.150,-8.370,-12.930
82,38234.772000,241.029,-40.579,63.504,433.934,-286.418,140.026,-102.150,-0.370,-18.930
83,38234.812000,241.029,-45.589,62.512,433.865,-291.146,139.895,-93.150,-10.370,-20.930
84,38234.852000,240.031,-44.587,63.504,433.934,-286.418,140.026,-58.150,-12.370,-5.930
85,38234.878000,246.020,-49.597,57.550,434.749,-296.859,137.770,30.850,-8.370,7.070
86,38234.907000,244.023,-50.599,62.512,433.836,-293.063,138.857,131.850,5.630,22.070
87,38234.954000,237.037,-41.581,66.481,432.948,-287.403,139.013,214.850,-9.370,35.070
88,38234.987000,241.029,-39.577,63.504,431.083,-282.597,143.078,244.850,-28.370,55.070
