Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,38009.663000,270.798,52.008,-4.509,353.503,304.667,-135.585,489.800,-586.710,-55.580
1,38009.702000,271.784,46.959,-34.568,349.077,299.286,-141.732,487.800,-613.710,-60.580
2,38009.758000,262.906,46.959,-74.646,344.640,300.681,-153.617,401.800,-664.710,-36.580
3,38009.779000,222.459,79.274,-120.736,342.860,299.643,-159.614,-113.200,-570.710,63.420
4,38009.821000,195.823,50.998,-72.642,341.082,293.453,-163.793,-212.200,-198.710,148.420
5,38009.841000,190.890,91.393,-55.609,342.876,294.632,-152.826,-607.200,310.290,139.420
6,38009.882000,221.472,77.254,-75.648,345.581,305.585,-133.595,-801.200,612.290,-108.580
7,38009.921000,256.000,39.890,-94.685,345.583,305.613,-132.601,524.800,305.290,-155.580
8,38009.961000,269.811,88.363,-56.611,346.477,303.151,-127.713,76.800,354.290,-70.580
9,38010.1000,239.229,48.978,-61.620,347.388,309.481,-118.568,-313.200,238.290,-17.580
10,38010.41000,234.297,66.146,-45.589,349.187,310.716,-105.613,-358.200,281.290,-36.580
11,38010.81000,234.297,55.037,-31.562,349.199,310.829,-101.638,-215.200,293.290,-26.580
12,38010.106000,244.162,57.057,-20.540,350.989,311.112,-91.693,-144.200,194.290,-45.580
13,38010.141000,251.067,61.097,-27.554,352.762,318.114,-89.474,-101.200,122.290,-29.580
14,38010.182000,238.243,68.166,-44.587,351.880,312.933,-88.652,-38.200,94.290,-7.580
15,38010.222000,246.135,69.176,-51.601,356.294,318.201,-86.481,-23.200,182.290,25.420
16,38010.262000,250.081,65.136,-56.611,357.189,310.587,-79.774,16.800,330.290,63.420
17,38010.303000,248.108,37.870,-33.566,360.721,309.806,-76.809,149.800,461.290,52.420
18,38010.324000,239.229,58.067,7.515,362.507,311.768,-68.796,44.800,331.290,57.420
19,38010.361000,237.256,69.176,13.526,368.674,309.197,-67.866,54.800,140.290,54.420
20,38010.401000,243.175,64.126,-8.517,368.678,306.649,-65.963,-61.200,-31.710,47.420
21,38010.441000,244.162,61.097,-23.546,369.562,314.434,-66.701,-43.200,-48.710,47.420
22,38010.481000,243.175,57.057,-29.558,368.679,311.829,-66.788,-21.200,-0.710,36.420
23,38010.521000,246.135,63.116,-20.540,368.682,311.857,-65.794,-49.200,56.290,26.420
24,38010.562000,247.121,53.018,-19.538,370.458,315.443,-61.700,-35.200,77.290,20.420
25,38010.582000,244.162,59.077,-14.528,371.327,306.708,-63.967,36.800,76.290,19.420
26,38010.622000,247.121,59.077,-15.530,371.329,305.868,-63.001,68.800,66.290,23.420
27,38010.663000,245.148,60.087,-14.528,372.213,310.208,-62.857,74.800,88.290,25.420
28,38010.703000,247.121,59.077,-16.532,370.452,307.631,-61.954,63.800,97.290,28.420
29,38010.749000,247.121,59.077,-14.528,372.214,304.189,-61.067,116.800,116.290,40.420
30,38010.783000,247.121,58.067,-12.524,372.217,307.661,-60.954,194.800,137.290,44.420
31,38010.803000,244.162,63.116,6.513,374.846,300.634,-64.153,175.800,108.290,37.420
32,38010.844000,241.202,61.097,7.515,373.963,301.473,-65.121,33.800,-7.710,24.420
33,38010.886000,245.148,57.057,-3.507,371.319,299.735,-65.186,-1.200,-82.710,30.420
34,38010.921000,247.121,56.047,-12.524,377.486,308.364,-66.872,-21.200,-103.710,22.420
35,38010.961000,248.108,56.047,-19.538,376.612,306.711,-63.950,11.800,-75.710,20.420
36,38011.1000,247.121,54.028,-19.538,377.480,308.307,-68.860,37.800,-30.710,24.420
37,38011.47000,247.121,55.037,-16.532,376.594,304.806,-69.969,26.800,-13.710,22.420
38,38011.62000,247.121,54.028,-14.528,372.184,301.303,-71.090,22.800,-25.710,20.420
39,38011.102000,245.148,57.057,-11.523,374.833,298.785,-68.185,-2.200,-30.710,22.420
40,38011.147000,245.148,50.998,-16.532,374.829,300.465,-70.116,8.800,-32.710,22.420
