Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,82445.368000,254.023,7.544,0.996,441.929,203.639,116.861,-10.040,-2.490,5.980
1,82445.408000,254.023,8.550,2.988,439.081,209.414,116.003,-6.040,-1.490,5.980
2,82445.423000,254.023,7.544,1.992,439.060,207.451,114.978,-5.040,-2.490,7.980
3,82445.463000,254.023,7.544,0.996,442.934,207.531,116.950,-3.040,-3.490,7.980
4,82445.503000,254.023,6.538,0.996,436.210,213.204,113.139,-1.040,-5.490,5.980
5,82445.543000,253.035,6.538,1.992,439.067,208.400,114.019,-5.040,-7.490,7.980
6,82445.585000,254.023,7.544,0.996,440.001,204.569,115.897,-6.040,-4.490,6.980
7,82445.626000,255.012,6.538,0.996,440.063,210.437,117.989,-8.040,-2.490,5.980
8,82445.666000,254.023,6.538,0.996,438.085,206.492,115.936,-9.040,-1.490,5.980
9,82445.706000,253.035,8.550,1.992,439.083,209.435,116.984,-6.040,-1.490,6.980
10,82445.726000,252.046,8.550,3.984,440.070,211.387,117.029,-5.040,-2.490,5.980
11,82445.773000,255.012,8.550,1.992,441.969,207.544,117.929,-4.040,-4.490,5.980
12,82445.802000,254.023,6.538,1.992,434.166,201.578,114.838,-4.040,-3.490,5.980
13,82445.857000,254.023,5.532,1.992,438.062,204.507,113.930,-6.040,-3.490,6.980
14,82445.889000,253.035,6.538,0.996,438.074,205.499,114.933,-5.040,-2.490,6.980
15,82445.925000,253.035,6.538,2.988,442.955,209.495,117.974,-7.040,-3.490,6.980
16,82445.967000,253.035,7.544,0.996,438.116,209.426,116.982,-8.040,-4.490,5.980
17,82446.3000,254.023,6.538,1.992,440.969,204.578,115.899,-6.040,-5.490,5.980
18,82446.43000,253.035,8.550,1.992,439.076,208.486,117.943,-5.040,-4.490,4.980
19,82446.69000,253.035,7.544,1.992,441.011,208.505,117.948,-6.040,-3.490,4.980
20,82446.104000,253.035,8.550,2.988,439.067,208.400,114.019,-4.040,-3.490,6.980
21,82446.145000,255.012,6.538,0.996,437.139,208.446,116.958,-3.040,-4.490,6.980
22,82446.185000,254.023,6.538,2.988,440.962,203.629,116.859,-4.040,-5.490,5.980
23,82446.225000,254.023,8.550,1.992,438.067,204.550,115.893,-4.040,-6.490,5.980
24,82446.265000,254.023,6.538,1.992,440.967,204.557,114.918,-7.040,-7.490,4.980
25,82446.307000,254.023,6.538,0.996,436.188,210.356,116.018,-5.040,-3.490,3.980
26,82446.342000,254.023,9.556,2.988,440.950,202.637,115.856,-7.040,-4.490,4.980
27,82446.362000,254.023,7.544,2.988,437.140,209.330,113.055,-4.040,-4.490,4.980
28,82446.407000,252.046,8.550,0.996,438.057,203.579,115.871,-5.040,-4.490,4.980
29,82446.453000,253.035,6.538,2.988,438.137,211.389,118.006,-5.040,-4.490,5.980
30,82446.487000,255.012,6.538,0.996,440.030,207.482,115.962,-5.040,-5.490,4.980
31,82446.527000,253.035,7.544,1.992,441.960,206.573,117.907,-6.040,-3.490,3.980
32,82446.567000,253.035,7.544,2.988,436.139,205.481,114.929,-8.040,-4.490,5.980
33,82446.607000,255.012,6.538,1.992,437.163,211.315,115.060,-7.040,-4.490,4.980
34,82446.647000,253.035,5.532,3.984,436.125,203.582,116.848,-7.040,-3.490,4.980
35,82446.687000,254.023,7.544,1.992,439.062,207.472,115.960,-5.040,-5.490,4.980
36,82446.707000,254.023,5.532,0.996,438.093,207.441,114.976,-7.040,-4.490,3.980
37,82446.747000,252.046,8.550,0.996,438.069,204.572,116.874,-5.040,-2.490,5.980
38,82446.787000,253.035,7.544,2.988,438.057,203.579,115.871,-2.040,-6.490,4.980
39,82446.826000,255.012,7.544,0.000,437.078,201.693,118.769,-3.040,-8.490,5.980
40,82446.866000,254.023,5.532,0.000,440.039,208.452,115.983,-6.040,-4.490,4.980
41,82446.906000,254.023,7.544,0.996,441.026,210.404,116.029,-7.040,-3.490,3.980
42,82446.946000,253.035,7.544,1.992,439.992,203.598,115.876,-7.040,-0.490,4.980
43,82446.991000,254.023,6.538,0.996,439.999,204.547,114.916,-8.040,-1.490,4.980
44,82447.6000,255.012,8.550,1.992,441.995,210.435,117.012,-5.040,-2.490,4.980
45,82447.47000,254.023,7.544,2.988,440.009,205.518,114.938,-3.040,-4.490,4.980
46,82447.87000,253.035,6.538,1.992,439.994,203.620,116.857,-3.040,-3.490,5.980
47,82447.124000,254.023,7.544,0.996,439.062,207.472,115.960,-7.040,-5.490,5.980
48,82447.166000,254.023,8.550,2.988,441.896,200.683,114.834,-5.040,-5.490,4.980
49,82447.211000,254.023,5.532,2.988,439.097,210.449,118.968,-5.040,-6.490,5.980
50,82447.246000,253.035,8.550,1.992,441.927,203.617,115.880,-6.040,-6.490,5.980
51,82447.287000,252.046,8.550,1.992,438.078,205.543,116.895,-4.040,-7.490,5.980
52,82447.327000,254.023,6.538,1.992,438.048,202.608,115.850,-4.040,-6.490,4.980
53,82447.347000,252.046,9.556,0.996,437.141,208.467,117.939,-5.040,-4.490,5.980
54,82447.387000,252.046,7.544,0.996,438.048,203.493,111.946,-3.040,-5.490,8.980
55,82447.427000,253.035,6.538,1.992,439.079,209.392,115.022,-1.040,-7.490,7.980
56,82447.467000,254.023,8.550,0.996,441.922,203.574,113.918,-3.040,-7.490,7.980
57,82447.506000,253.035,7.544,1.992,438.031,200.688,116.788,-6.040,-5.490,7.980
58,82447.546000,255.012,7.544,3.984,438.067,204.550,115.893,-7.040,-3.490,6.980
59,82447.586000,252.046,7.544,3.984,442.883,202.634,114.880,-8.040,-1.490,6.980
60,82447.626000,254.023,7.544,1.992,438.071,204.593,117.855,-7.040,-1.490,4.980
