Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,82716.876000,256.988,25.650,10.957,418.548,164.879,217.940,-518.040,-258.490,-178.020
1,82716.917000,265.884,7.544,-12.949,417.534,160.015,217.830,-782.040,-288.490,-160.020
2,82716.957000,254.023,18.609,-8.965,420.352,153.075,209.837,-754.040,-342.490,-141.020
3,82716.978000,244.139,3.521,-43.829,421.402,160.916,212.955,-845.040,-399.490,-103.020
4,82717.19000,251.058,-5.532,-46.817,429.069,154.131,209.879,-899.040,-457.490,-59.020
5,82717.59000,237.220,6.538,-30.879,430.051,156.923,204.059,-350.040,-509.490,-38.020
6,82717.99000,222.394,4.527,-52.794,439.712,157.773,194.291,152.960,-413.490,55.980
7,82717.144000,235.243,31.686,40.840,445.480,155.715,186.413,363.960,-68.490,25.980
8,82717.178000,249.081,56.833,82.677,448.460,162.647,191.476,132.960,277.510,-29.020
9,82717.219000,259.954,35.709,51.798,446.563,163.880,204.248,-228.040,526.510,-27.020
10,82717.259000,263.907,37.721,46.817,446.550,160.234,214.954,-286.040,430.510,-66.020
11,82717.299000,253.035,27.662,32.872,440.695,153.532,221.658,-224.040,273.510,-57.020
12,82717.319000,245.127,21.627,33.868,440.709,154.546,223.642,-72.040,60.510,-12.020
13,82717.377000,253.035,15.591,29.883,441.707,157.489,224.690,-55.040,-49.490,6.980
14,82717.398000,256.000,14.585,25.899,444.617,159.352,219.834,-24.040,-105.490,32.980
15,82717.438000,255.012,21.627,19.922,441.696,158.266,215.881,23.960,-140.490,24.980
16,82717.478000,252.046,20.621,14.942,445.494,151.443,212.796,50.960,-161.490,28.980
17,82717.517000,250.069,24.644,8.965,441.660,156.152,207.989,54.960,-179.490,22.980
18,82717.558000,256.000,21.627,11.953,444.513,152.189,203.004,24.960,-220.490,9.980
19,82717.598000,252.046,19.615,17.930,446.519,159.932,201.218,3.960,-252.490,6.980
20,82717.618000,258.965,23.639,11.953,449.354,154.911,192.287,-41.040,-309.490,19.980
21,82717.658000,259.954,24.644,11.953,449.277,148.892,183.327,-33.040,-344.490,21.980
22,82717.698000,256.988,22.633,-1.992,448.350,154.557,176.586,-10.040,-362.490,27.980
23,82717.738000,251.058,20.621,-12.949,451.174,148.544,166.652,79.960,-333.490,36.980
24,82717.778000,242.162,28.668,-1.992,447.300,149.348,160.778,157.960,-277.490,13.980
25,82717.825000,232.278,19.615,8.965,450.259,156.086,157.011,341.960,-73.490,-41.020
26,82717.858000,229.313,34.703,25.899,444.464,157.000,157.019,635.960,224.510,-56.020
27,82717.898000,239.197,32.692,22.911,439.695,162.886,162.043,766.960,676.510,-77.020
28,82717.938000,252.046,24.644,6.973,428.215,172.827,177.930,791.960,954.510,-126.020
29,82717.958000,266.873,9.556,-4.981,417.671,178.937,195.695,821.960,1115.510,-133.020
30,82717.998000,267.861,4.527,-4.981,403.289,188.849,211.576,766.960,1095.510,-60.020
31,82718.38000,262.919,12.574,-106.584,395.551,187.026,220.345,-292.040,426.510,77.980
32,82718.78000,293.560,15.591,27.891,397.424,179.407,226.064,-362.040,32.510,45.980
33,82718.118000,252.046,34.703,39.844,394.467,172.691,230.812,-210.040,43.510,105.980
34,82718.158000,241.174,22.633,38.848,398.387,178.489,228.007,-45.040,-97.490,206.980
35,82718.199000,254.023,12.574,36.856,399.309,173.666,228.882,76.960,-97.490,223.980
36,82718.239000,252.046,12.574,28.887,401.179,168.658,220.930,65.960,-119.490,212.980
37,82718.259000,249.081,13.580,32.872,400.134,160.860,219.774,98.960,-112.490,227.980
38,82718.300000,253.035,16.597,28.887,406.956,166.686,216.975,130.960,-91.490,258.980
39,82718.340000,252.046,8.550,30.879,406.885,159.847,214.862,122.960,-95.490,265.980
40,82718.380000,252.046,3.521,29.883,408.820,160.750,210.964,200.960,-101.490,286.980
41,82718.420000,254.023,2.515,28.887,408.727,151.926,206.845,217.960,-107.490,279.980
42,82718.460000,253.035,5.532,21.914,411.591,148.071,206.765,125.960,-99.490,248.980
43,82718.500000,254.023,-0.503,24.903,413.545,150.916,202.910,95.960,-90.490,236.980
44,82718.540000,256.988,1.509,20.918,414.463,145.165,205.726,79.960,-70.490,196.980
45,82718.579000,254.023,0.503,22.911,417.375,146.164,205.755,-161.040,-55.490,112.980
46,82718.598000,255.012,-12.574,23.907,417.320,140.361,206.606,-222.040,-41.490,88.980
47,82718.635000,250.069,-11.568,23.907,419.196,133.648,209.403,-177.040,-57.490,60.980
48,82718.682000,252.046,-6.538,23.907,416.232,126.867,211.208,-197.040,-97.490,46.980
49,82718.717000,254.023,-9.556,20.918,416.237,126.910,213.170,-181.040,-119.490,34.980
50,82718.762000,252.046,-15.591,18.926,423.065,131.917,217.218,-218.040,-105.490,11.980
51,82718.802000,254.023,-3.521,20.918,423.936,122.196,216.024,-191.040,-70.490,12.980
52,82718.840000,253.035,-5.532,16.934,424.981,130.879,213.277,-179.040,-93.490,25.980
53,82718.877000,254.023,-4.527,13.946,426.805,119.269,214.003,-213.040,-39.490,20.980
54,82718.917000,256.988,-6.538,18.926,424.892,121.213,215.023,-204.040,-38.490,10.980
55,82718.937000,252.046,-20.621,17.930,429.671,116.298,210.021,-154.040,-51.490,20.980
56,82718.980000,250.069,-18.609,18.926,430.678,120.212,211.091,-76.040,-80.490,14.980
57,82719.20000,252.046,-24.644,17.930,428.670,112.448,211.895,-82.040,-87.490,15.980
58,82719.60000,253.035,-20.621,15.938,427.757,119.127,207.138,-9.040,-71.490,23.980
59,82719.99000,253.035,-2.515,12.949,425.761,112.355,208.945,-56.040,-85.490,21.980
60,82719.139000,254.023,-5.532,15.938,429.697,120.074,205.201,-72.040,-114.490,16.980
61,82719.179000,253.035,-16.597,11.953,432.500,110.350,203.030,-69.040,-128.490,13.980
62,82719.220000,251.058,-12.574,11.953,439.273,111.301,199.143,-22.040,-143.490,8.980
