Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,46077.521000,240.276,22.086,81.920,433.740,-224.684,279.089,25.220,45.400,-23.060
1,46077.541000,237.328,22.086,82.944,434.736,-221.007,279.168,2.220,55.400,-13.060
2,46077.586000,236.345,20.078,84.992,435.648,-223.704,281.102,2.220,64.400,-6.060
3,46077.621000,235.363,21.082,87.040,435.691,-220.897,284.145,-2.780,77.400,-0.060
4,46077.659000,232.415,22.086,89.088,432.856,-220.116,279.185,-7.780,84.400,12.940
5,46077.705000,232.415,19.075,90.112,432.788,-225.534,283.048,-36.780,101.400,15.940
6,46077.744000,230.449,20.078,93.184,427.163,-221.906,285.106,-15.780,90.400,8.940
7,46077.764000,233.397,21.082,95.232,428.125,-220.938,287.117,-47.780,66.400,8.940
8,46077.804000,232.415,21.082,94.208,429.974,-223.740,283.082,-58.780,32.400,5.940
9,46077.845000,236.345,21.082,90.112,425.147,-231.073,285.902,-68.780,29.400,-1.060
10,46077.880000,235.363,20.078,84.992,425.210,-226.492,286.000,-92.780,49.400,-5.060
11,46077.924000,234.380,18.071,81.920,422.276,-233.800,288.824,-61.780,81.400,-10.060
12,46077.963000,235.363,18.071,88.064,426.039,-235.543,290.782,-135.780,153.400,-15.060
13,46077.983000,236.345,18.071,94.208,422.270,-234.638,292.785,-162.780,215.400,-2.060
14,46078.23000,233.397,18.071,98.304,418.500,-233.733,294.788,-210.780,257.400,-6.060
15,46078.63000,238.311,18.071,107.520,412.699,-242.950,295.578,-259.780,300.400,-3.060
16,46078.103000,223.570,21.082,116.736,407.081,-239.243,301.616,-313.780,320.400,-26.060
17,46078.143000,221.605,20.078,103.424,403.164,-249.312,304.380,-276.780,223.400,-5.060
18,46078.183000,235.363,13.051,105.472,399.327,-253.046,303.300,-411.780,210.400,-40.060
19,46078.223000,229.466,9.035,103.424,404.033,-254.816,303.269,-406.780,151.400,-82.060
20,46078.243000,226.518,4.016,101.376,402.121,-255.835,299.266,-364.780,74.400,-123.060
21,46078.283000,233.397,6.024,99.328,404.935,-257.630,299.232,-259.780,105.400,-164.060
22,46078.323000,223.570,17.067,101.376,399.243,-258.640,298.208,-47.780,179.400,-167.060
