Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,46077.498000,248.108,67.156,38.575,411.139,310.134,-5.141,17.800,-11.710,-48.580
1,46077.538000,250.081,64.126,31.562,412.900,313.579,-6.017,62.800,-13.710,-36.580
2,46077.592000,246.135,65.136,29.558,411.133,314.390,-7.982,89.800,-9.710,-30.580
3,46077.618000,243.175,69.176,27.554,408.489,316.096,-8.928,99.800,-1.710,-27.580
4,46077.672000,237.256,69.176,19.538,413.771,310.892,-9.080,2.800,-27.710,-28.580
5,46077.703000,239.229,65.136,19.538,410.241,310.833,-11.080,-75.200,-32.710,-14.580
6,46077.718000,237.256,72.205,21.542,413.777,318.704,-8.827,-81.200,-18.710,14.420
7,46077.762000,237.256,79.274,26.552,409.376,316.153,-6.938,-124.200,-18.710,26.420
8,46077.802000,248.108,73.215,40.579,409.377,314.445,-6.000,83.800,4.290,30.420
9,46077.843000,248.108,72.205,48.595,410.233,315.060,-14.914,804.800,110.290,-33.580
10,46077.878000,240.216,104.521,52.603,405.791,314.691,-27.850,1070.800,85.290,-139.580
11,46077.922000,240.216,97.452,35.569,399.581,315.971,-43.716,930.800,-40.710,-243.580
12,46077.960000,250.081,86.343,33.566,395.137,316.442,-57.617,921.800,-25.710,-309.580
13,46077.980000,235.283,78.264,6.513,397.763,328.342,-66.159,679.800,-67.710,-186.580
14,46078.20000,259.946,25.751,-6.513,391.567,330.632,-77.027,457.800,-124.710,-159.580
15,46078.60000,227.391,27.771,-15.530,389.781,329.537,-85.013,164.800,-213.710,95.420
16,46078.100000,218.513,38.880,-48.595,393.303,326.068,-85.114,-551.200,-528.710,215.420
17,46078.140000,259.946,-15.653,-95.687,389.774,319.989,-85.322,-1101.200,-852.710,412.420
18,46078.180000,258.960,23.732,-76.650,402.955,308.461,-94.591,-652.200,-1010.710,765.420
19,46078.200000,225.418,61.097,-73.644,409.943,289.788,-111.063,-705.200,-1044.710,638.420
20,46078.240000,241.202,64.126,-61.620,413.410,281.471,-129.195,-168.200,-1072.710,377.420
21,46078.281000,233.310,55.037,-25.550,409.842,281.886,-145.081,246.800,-807.710,202.420
22,46078.320000,223.445,74.225,-18.536,408.014,272.613,-166.241,215.800,-552.710,218.420
23,46078.363000,260.933,40.899,17.534,410.607,262.645,-181.451,141.800,-369.710,284.420
24,46078.399000,268.825,163.093,78.654,413.227,251.222,-186.778,274.800,-51.710,360.420
25,46078.442000,223.445,172.181,70.638,417.659,254.083,-177.734,-1251.200,180.290,-14.580
26,46078.459000,300.393,78.264,-100.697,415.048,262.146,-168.544,-678.200,11.290,-208.580
27,46078.502000,224.432,-46.959,-56.611,413.321,275.418,-159.182,257.800,496.290,-422.580
28,46078.540000,221.472,163.093,-13.526,412.452,279.842,-156.062,697.800,583.290,-279.580
29,46078.579000,226.405,53.018,-53.605,410.694,281.605,-155.017,-191.200,213.290,-290.580
30,46078.619000,218.513,83.314,-42.583,407.186,284.348,-149.975,-156.200,273.290,-215.580
31,46078.659000,247.121,90.383,-38.575,410.736,288.915,-141.871,-74.200,387.290,-190.580
32,46078.683000,279.676,43.929,-11.523,409.883,288.328,-131.963,104.800,509.290,-179.580
33,46078.719000,258.960,56.047,-13.526,410.804,296.479,-119.780,-480.200,324.290,-212.580
34,46078.762000,248.108,68.166,-4.509,404.663,304.484,-112.589,-291.200,347.290,-235.580
35,46078.802000,231.337,98.462,2.505,407.324,302.079,-105.707,18.800,380.290,-176.580
36,46078.854000,232.324,100.481,9.519,405.585,306.615,-98.615,-81.200,247.290,-71.580
37,46078.883000,220.486,94.422,32.564,406.474,310.144,-96.511,44.800,53.290,57.420
38,46078.919000,229.364,77.254,23.546,403.811,302.189,-101.743,12.800,-308.710,123.420
39,46078.940000,246.135,66.146,-20.540,409.087,303.816,-105.645,-273.200,-433.710,102.420
40,46078.980000,246.135,76.245,-21.542,409.069,302.779,-111.637,-122.200,-348.710,109.420
41,46079.27000,244.162,85.333,-27.554,409.054,297.458,-115.781,-225.200,-277.710,138.420
42,46079.59000,239.229,52.008,-32.564,408.176,297.486,-114.790,12.800,-142.710,85.420
43,46079.107000,230.351,96.442,-17.534,410.807,300.819,-119.639,11.800,-129.710,70.420
44,46079.139000,245.148,58.067,-19.538,409.046,301.686,-119.616,-106.200,-172.710,104.420
45,46079.160000,246.135,67.156,-23.546,413.442,293.849,-120.850,0.800,-140.710,91.420
46,46079.202000,244.162,67.156,-29.558,413.438,292.085,-121.900,-27.200,-117.710,88.420
47,46079.245000,246.135,67.156,-33.566,414.310,292.001,-124.879,-49.200,-45.710,50.420
48,46079.282000,235.283,75.235,-28.556,410.786,295.442,-125.771,-190.200,-34.710,22.420
49,46079.320000,257.973,43.929,-32.564,411.677,292.951,-121.877,-143.200,-21.710,39.420
50,46079.360000,245.148,68.166,-25.550,414.319,288.641,-121.016,54.800,85.290,23.420
51,46079.405000,242.189,65.136,-24.548,413.443,291.273,-119.940,-82.200,53.290,13.420
52,46079.420000,242.189,67.156,-21.542,416.091,294.775,-118.825,-24.200,49.290,12.420
53,46079.460000,241.202,65.136,-20.540,416.091,290.463,-117.972,70.800,55.290,12.420
54,46079.503000,245.148,65.136,-20.540,414.328,289.594,-118.006,11.800,28.290,4.420
55,46079.540000,244.162,63.116,-21.542,419.611,293.014,-119.864,26.800,10.290,6.420
56,46079.583000,239.229,69.176,-18.536,416.090,293.039,-118.881,78.800,6.290,6.420
57,46079.624000,241.202,67.156,-20.540,415.213,294.803,-117.834,1.800,-24.710,5.420
58,46079.643000,242.189,64.126,-20.540,413.449,291.329,-117.952,-7.200,-44.710,2.420
59,46079.683000,242.189,68.166,-22.544,413.438,287.773,-121.047,-24.200,-66.710,4.420
60,46079.721000,246.135,60.087,-24.548,416.971,289.596,-117.997,-38.200,-68.710,4.420
61,46079.763000,243.175,66.146,-26.552,416.080,291.219,-121.919,-2.200,-46.710,7.420
62,46079.800000,244.162,64.126,-28.556,416.084,292.115,-120.897,-24.200,-43.710,0.420
63,46079.842000,241.202,68.166,-26.552,411.675,286.904,-121.081,-12.200,-32.710,1.420
64,46079.880000,243.175,63.116,-24.548,412.554,295.500,-123.778,11.800,-28.710,0.420
65,46079.904000,242.189,68.166,-18.536,414.309,290.265,-124.935,-9.200,-54.710,3.420
66,46079.943000,244.162,63.116,-25.550,415.193,290.294,-123.938,-23.200,-76.710,1.420
67,46079.984000,242.189,66.146,-27.554,412.537,288.443,-127.979,-31.200,-84.710,-2.580
68,46080.22000,245.148,63.116,-31.562,415.185,294.521,-127.773,4.800,-47.710,-5.580
69,46080.64000,245.148,64.126,-37.573,412.542,291.075,-126.900,5.800,-7.710,-13.580
70,46080.100000,243.175,65.136,-32.564,413.422,293.652,-127.807,-7.200,30.290,-18.580
71,46080.124000,241.202,66.146,-28.556,411.665,292.839,-125.853,-3.200,44.290,-16.580
72,46080.163000,240.216,65.136,-25.550,413.431,298.048,-125.678,8.800,37.290,-15.580
73,46080.200000,241.202,66.146,-24.548,413.425,290.236,-125.932,2.800,2.290,-15.580
74,46080.241000,242.189,70.185,-21.542,412.548,292.000,-124.884,-13.200,-35.710,-15.580
75,46080.283000,241.202,65.136,-26.552,412.543,291.943,-126.872,-11.200,-60.710,-7.580
76,46080.320000,240.216,68.166,-29.558,412.543,296.255,-127.725,-24.200,-78.710,-10.580
77,46080.368000,243.175,66.146,-27.554,415.181,292.757,-128.823,-27.200,-81.710,-10.580
78,46080.380000,240.216,69.176,-28.556,412.540,299.671,-129.600,-7.200,-89.710,-7.580
79,46080.420000,237.256,65.136,-26.552,409.888,294.404,-131.766,-21.200,-131.710,3.420
80,46080.460000,234.297,70.185,-24.548,409.881,296.924,-134.663,-33.200,-182.710,3.420
81,46080.503000,252.054,64.126,-35.569,407.230,289.950,-135.891,-120.200,-232.710,-4.580
82,46080.543000,249.094,61.097,-48.595,407.216,293.253,-141.742,-48.200,-174.710,-9.580
