Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,33584.403000,242.027,-44.587,0.992,458.880,-291.400,11.077,83.850,-109.370,22.070
1,33584.442000,227.057,-53.605,0.000,460.780,-294.210,11.002,100.850,-109.370,-19.930
2,33584.482000,228.055,-54.607,1.984,463.623,-298.897,10.876,103.850,-59.370,-88.930
3,33584.522000,237.037,-40.579,0.992,463.709,-293.170,13.003,139.850,-19.370,-148.930
4,33584.567000,246.020,-34.568,5.953,464.651,-295.074,11.968,175.850,-17.370,-160.930
5,33584.607000,272.967,-18.536,16.868,467.584,-293.982,15.938,154.850,-19.370,-107.930
6,33584.642000,260.990,-16.532,21.829,469.722,-280.663,18.279,71.850,16.630,-130.930
7,33584.687000,248.016,-25.550,20.837,470.669,-282.488,20.197,117.850,79.630,-175.930
8,33584.702000,243.025,-1.503,4.961,475.678,-272.726,29.329,317.850,152.630,-146.930
9,33584.742000,253.006,21.542,-12.899,474.613,-279.332,30.127,232.850,99.630,-26.930
10,33584.782000,271.969,15.530,-19.845,476.669,-271.687,32.311,29.850,25.630,-77.930
11,33584.822000,264.982,8.517,-11.907,475.690,-272.568,35.236,-35.150,2.630,-119.930
12,33584.863000,258.994,8.517,-7.938,484.512,-265.956,30.516,-100.150,-48.370,-117.930
13,33584.903000,241.029,2.505,-2.977,479.573,-271.751,28.379,-92.150,-46.370,-22.930
14,33584.945000,240.031,0.501,-6.946,479.543,-273.669,27.342,-63.150,-88.370,78.070
15,33584.985000,257.996,-18.536,0.992,478.484,-279.435,24.229,50.850,-125.370,126.070
16,33585.5000,264.982,-20.540,6.946,477.619,-271.937,22.469,112.850,-115.370,59.070
17,33585.47000,255.002,-0.501,4.961,478.547,-274.786,21.408,70.850,-100.370,63.070
18,33585.82000,239.033,0.501,-0.992,473.664,-276.773,20.361,-73.150,-92.370,109.070
19,33585.122000,244.023,-21.542,1.984,472.618,-281.593,17.274,-87.150,-80.370,91.070
20,33585.167000,257.996,-26.552,2.977,471.659,-280.688,16.314,-22.150,-88.370,97.070
21,33585.207000,264.982,-26.552,15.876,472.489,-290.183,14.084,24.850,-72.370,121.070
22,33585.247000,252.008,-28.556,10.915,466.706,-287.429,14.151,-9.150,-76.370,96.070
23,33585.287000,247.018,-22.544,5.953,469.596,-288.438,10.194,-42.150,-27.370,25.070
24,33585.307000,245.021,-17.534,-10.915,464.768,-286.642,9.252,-92.150,-40.370,33.070
25,33585.359000,254.004,-27.554,-7.938,468.523,-295.151,7.054,-108.150,-63.370,58.070
26,33585.386000,252.008,-34.568,-2.977,464.764,-286.695,7.283,-51.150,-70.370,46.070
27,33585.426000,249.014,-30.560,-0.992,464.689,-291.502,4.198,-8.150,-54.370,43.070
28,33585.466000,255.002,-25.550,-9.922,459.844,-290.704,1.262,-64.150,-38.370,51.070
29,33585.506000,249.014,-28.556,-8.930,464.585,-298.227,0.077,-105.150,-28.370,20.070
30,33585.546000,253.006,-32.564,-8.930,459.824,-291.729,-1.718,-128.150,-54.370,7.070
31,33585.586000,250.012,-33.566,-6.946,464.630,-294.576,-4.740,-100.150,-75.370,23.070
32,33585.606000,251.010,-29.558,-12.899,460.779,-291.926,-9.590,-102.150,-50.370,30.070
33,33585.646000,254.004,-30.560,-9.922,461.720,-293.829,-10.625,-112.150,-41.370,29.070
34,33585.686000,250.012,-31.562,-15.876,456.823,-296.761,-11.699,-118.150,-36.370,34.070
35,33585.726000,253.006,-34.568,-14.884,459.818,-291.046,-11.535,-80.150,4.630,42.070
36,33585.765000,252.008,-32.564,-16.868,457.788,-296.827,-14.650,-61.150,-10.370,38.070
37,33585.808000,250.012,-28.556,-15.876,462.649,-295.891,-17.566,-80.150,-35.370,29.070
38,33585.843000,251.010,-30.560,-14.884,457.752,-298.823,-18.640,-117.150,-41.370,15.070
39,33585.883000,253.006,-39.577,-18.853,461.680,-295.117,-23.448,-116.150,-31.370,13.070
40,33585.903000,255.002,-38.575,-16.868,458.707,-299.781,-19.648,-86.150,-12.370,4.070
41,33585.943000,250.012,-37.573,-17.860,458.740,-297.050,-23.507,-42.150,-26.370,-2.930
42,33585.983000,253.006,-33.566,-12.899,456.728,-301.832,-24.627,-16.150,-10.370,-1.930
43,33586.32000,254.004,-33.566,-12.899,459.721,-296.143,-25.447,-23.150,-3.370,-8.930
44,33586.67000,251.010,-32.564,-14.884,457.707,-300.951,-27.552,-13.150,-4.370,-9.930
45,33586.107000,254.004,-33.566,-16.868,460.721,-294.212,-24.408,24.850,13.630,-13.930
46,33586.143000,254.004,-31.562,-17.860,457.774,-297.011,-21.540,51.850,16.630,-12.930
47,33586.163000,254.004,-29.558,-15.876,460.713,-295.078,-21.482,73.850,21.630,-17.930
48,33586.203000,252.008,-28.556,-13.891,457.734,-299.821,-20.635,60.850,31.630,-21.930
49,33586.245000,254.004,-29.558,-12.899,463.619,-295.877,-17.564,43.850,47.630,-26.930
50,33586.285000,251.010,-28.556,-13.891,457.742,-299.716,-16.697,14.850,55.630,-25.930
51,33586.325000,253.006,-30.560,-14.884,459.782,-293.043,-15.525,40.850,36.630,-35.930
52,33586.365000,254.004,-28.556,-12.899,457.772,-297.799,-15.660,75.850,38.630,-45.930
53,33586.405000,253.006,-25.550,-10.915,462.741,-290.086,-12.487,71.850,54.630,-51.930
54,33586.445000,251.010,-26.552,-9.922,460.724,-295.708,-9.696,59.850,59.630,-48.930
55,33586.465000,249.014,-25.550,-11.907,463.761,-287.130,-8.468,58.850,62.630,-50.930
56,33586.510000,253.006,-25.550,-9.922,466.668,-287.929,-4.551,60.850,53.630,-47.930
57,33586.545000,253.006,-25.550,-12.899,464.699,-289.848,-4.608,82.850,25.630,-35.930
58,33586.585000,252.008,-22.544,-9.922,465.730,-285.972,-1.548,109.850,23.630,-31.930
59,33586.625000,253.006,-21.542,-7.938,466.589,-293.550,-2.741,78.850,27.630,-24.930
60,33586.666000,253.006,-23.546,-9.922,466.572,-295.310,2.129,62.850,25.630,-24.930
61,33586.706000,252.008,-19.538,-7.938,466.727,-284.855,4.387,56.850,8.630,-29.930
62,33586.746000,251.010,-20.540,-9.922,466.727,-284.855,4.387,50.850,9.630,-15.930
63,33586.767000,253.006,-22.544,-8.930,470.657,-281.884,7.427,45.850,5.630,-15.930
64,33586.806000,253.006,-22.544,-8.930,464.744,-287.719,4.304,55.850,-1.370,-15.930
65,33586.845000,253.006,-20.540,-7.938,469.712,-280.033,6.493,51.850,-4.370,-13.930
66,33586.885000,254.004,-20.540,-8.930,467.645,-288.598,5.268,35.850,-0.370,-6.930
67,33586.925000,254.004,-20.540,-6.946,467.729,-282.897,6.410,24.850,14.630,-9.930
68,33586.965000,253.006,-18.536,-4.961,471.533,-288.464,8.229,10.850,8.630,-4.930
69,33587.5000,251.010,-23.546,-5.953,471.584,-284.734,6.366,-11.150,-3.370,15.070
70,33587.45000,253.006,-20.540,-8.930,469.523,-293.219,8.093,-0.150,-11.370,9.070
71,33587.65000,253.006,-18.536,-7.938,468.619,-288.531,7.239,-5.150,-20.370,26.070
72,33587.105000,254.004,-19.538,-7.938,464.774,-285.802,5.341,-49.150,-3.370,26.070
73,33587.145000,253.006,-22.544,-7.938,469.668,-282.896,5.430,-72.150,-8.370,21.070
74,33587.185000,254.004,-24.548,-8.930,468.584,-290.528,3.249,-48.150,-17.370,17.070
75,33587.225000,253.006,-25.550,-7.938,467.735,-282.057,2.499,-36.150,-24.370,19.070
76,33587.265000,254.004,-25.550,-4.961,468.591,-289.661,0.322,-36.150,-10.370,14.070
77,33587.305000,253.006,-28.556,-3.969,467.678,-285.866,1.409,-15.150,-15.370,1.070
78,33587.345000,251.010,-23.546,-7.938,466.678,-287.797,0.370,3.850,-13.370,-4.930
79,33587.365000,253.006,-24.548,-7.938,465.768,-283.950,3.427,30.850,-15.370,4.070
80,33587.405000,253.006,-23.546,-10.915,468.570,-291.473,3.222,39.850,-14.370,-3.930
81,33587.445000,255.002,-24.548,-7.938,468.674,-283.987,0.480,33.850,-23.370,-6.930
82,33587.485000,254.004,-24.548,-9.922,471.514,-289.488,5.250,46.850,-12.370,-1.930
83,33587.528000,254.004,-22.544,-9.922,467.690,-284.947,0.451,50.850,-26.370,4.070
84,33587.569000,252.008,-23.546,-6.946,465.741,-285.841,3.374,32.850,-8.370,-3.930
85,33587.608000,252.008,-23.546,-8.930,464.760,-286.748,5.314,29.850,-8.370,-8.930
86,33587.655000,254.004,-24.548,-8.930,470.515,-291.393,5.195,28.850,-6.370,-1.930
87,33587.671000,253.006,-24.548,-5.953,470.621,-283.881,3.437,27.850,1.630,-2.930
88,33587.706000,252.008,-24.548,-5.953,469.671,-282.870,6.414,18.850,1.630,-4.930
89,33587.746000,253.006,-22.544,-8.930,466.727,-284.855,4.387,16.850,10.630,-8.930
90,33587.790000,253.006,-22.544,-6.946,472.433,-293.204,7.115,9.850,7.630,-7.930
91,33587.830000,252.008,-22.544,-9.922,471.582,-284.760,5.381,-6.150,7.630,-7.930
92,33587.870000,254.004,-23.546,-5.953,469.651,-283.895,3.435,-15.150,5.630,-8.930
93,33587.914000,253.006,-23.546,-8.930,465.756,-284.869,4.385,-15.150,7.630,-10.930
94,33587.948000,252.008,-21.542,-5.953,465.660,-291.488,4.200,-12.150,12.630,-6.930
95,33587.968000,253.006,-23.546,-4.961,470.678,-280.072,4.526,-24.150,10.630,-9.930
96,33588.8000,253.006,-23.546,-7.938,468.659,-285.721,6.333,-16.150,10.630,-8.930
97,33588.50000,252.008,-22.544,-8.930,466.717,-285.748,6.329,-21.150,17.630,-6.930
98,33588.90000,252.008,-22.544,-8.930,470.667,-280.991,5.485,-16.150,17.630,-8.930
99,33588.130000,255.002,-23.546,-10.915,471.610,-282.869,5.434,-3.150,14.630,-1.930
100,33588.170000,253.006,-21.542,-10.915,468.625,-287.691,3.328,12.850,1.630,2.070
101,33588.210000,252.008,-18.536,-8.930,469.559,-290.461,5.219,-7.150,5.630,5.070
102,33588.250000,254.004,-21.542,-7.938,467.727,-282.924,5.426,-14.150,4.630,10.070
103,33588.268000,253.006,-20.540,-8.930,469.686,-281.898,7.425,-29.150,15.630,13.070
104,33588.308000,253.006,-19.538,-7.938,469.675,-282.817,8.383,-25.150,22.630,12.070
105,33588.348000,251.010,-17.534,-6.946,464.727,-289.479,9.173,-44.150,19.630,20.070
106,33588.388000,253.006,-23.546,-4.961,469.543,-291.433,4.209,-49.150,24.630,27.070
107,33588.428000,253.006,-23.546,-3.969,466.672,-288.638,4.281,-46.150,2.630,27.070
108,33588.468000,254.004,-22.544,-4.961,465.725,-286.813,2.363,-41.150,3.630,25.070
109,33588.507000,253.006,-23.546,-4.961,463.837,-283.845,8.344,-36.150,-7.370,25.070
110,33588.547000,251.010,-24.548,-6.946,465.733,-286.707,6.301,-25.150,-4.370,17.070
111,33588.567000,252.008,-24.548,-9.922,465.662,-291.462,5.185,-22.150,-12.370,21.070
112,33588.607000,251.010,-24.548,-8.930,464.764,-286.695,7.283,-26.150,-20.370,23.070
113,33588.647000,252.008,-28.556,-9.922,466.654,-289.636,2.286,-26.150,-10.370,21.070
114,33588.687000,253.006,-31.562,-9.922,465.754,-284.895,3.400,-17.150,-4.370,-3.930
115,33588.727000,253.006,-27.554,-7.938,463.671,-294.432,1.164,15.850,2.630,-8.930
116,33588.767000,253.006,-26.552,-8.930,467.692,-284.920,1.436,17.850,2.630,-2.930
117,33588.807000,253.006,-27.554,-9.922,463.676,-294.379,3.133,32.850,12.630,-17.930
118,33588.850000,253.006,-22.544,-5.953,468.615,-288.584,5.270,35.850,5.630,-9.930
119,33588.870000,253.006,-23.546,-6.946,462.725,-293.368,6.110,22.850,18.630,-1.930
120,33588.910000,254.004,-25.550,-5.953,468.657,-285.747,5.349,25.850,23.630,-2.930
121,33588.950000,252.008,-20.540,-6.946,464.697,-291.397,8.136,11.850,26.630,6.070
122,33588.990000,254.004,-22.544,-2.977,466.729,-284.829,5.371,12.850,27.630,-7.930
123,33589.30000,253.006,-22.544,-2.977,466.617,-293.182,11.040,1.850,14.630,-2.930
124,33589.70000,252.008,-23.546,-1.984,467.692,-285.682,8.300,13.850,20.630,-2.930
125,33589.110000,252.008,-21.542,-4.961,464.656,-294.234,8.057,35.850,16.630,-11.930
126,33589.150000,254.004,-22.544,-2.977,464.796,-284.751,9.304,44.850,6.630,9.070
127,33589.170000,250.012,-21.542,-2.977,466.649,-291.238,13.062,43.850,-3.370,19.070
128,33589.208000,255.002,-21.542,-5.953,464.790,-285.591,13.216,62.850,6.630,15.070
129,33589.251000,254.004,-18.536,-3.969,462.796,-289.375,14.091,64.850,-11.370,19.070
130,33589.291000,253.006,-19.538,-3.969,461.825,-289.389,14.089,44.850,10.630,26.070
131,33589.328000,250.012,-20.540,-4.961,460.850,-289.455,12.118,21.850,15.630,31.070
132,33589.368000,256.000,-22.544,-3.969,465.641,-294.036,14.949,16.850,5.630,31.070
133,33589.408000,251.010,-21.542,-6.946,462.743,-293.131,14.970,-16.150,-8.370,54.070
134,33589.448000,255.002,-26.552,-4.961,460.821,-291.373,11.081,-33.150,-12.370,60.070
135,33589.469000,251.010,-25.550,-8.930,458.838,-294.237,10.998,-78.150,-30.370,71.070
136,33589.510000,254.004,-24.548,-8.930,456.913,-293.293,12.004,-114.150,6.630,74.070
137,33589.550000,253.006,-34.568,-4.961,456.826,-299.019,9.878,-178.150,26.630,55.070
138,33589.590000,252.008,-35.569,-4.961,458.766,-299.018,8.898,-179.150,3.630,34.070
139,33589.630000,250.012,-40.579,-3.969,457.744,-302.000,3.895,-167.150,15.630,32.070
140,33589.670000,252.008,-43.585,-1.984,455.928,-293.491,5.112,-96.150,18.630,6.070
141,33589.710000,249.014,-36.571,-0.992,457.732,-302.919,4.853,-23.150,5.630,-3.930
142,33589.730000,251.010,-30.560,-3.969,454.792,-304.852,4.794,-11.150,-4.370,-2.930
143,33589.771000,252.008,-34.568,-2.977,455.812,-301.135,1.948,17.850,2.630,-10.930
144,33589.810000,252.008,-28.556,-4.961,454.887,-298.259,3.994,21.850,-7.370,-2.930
145,33589.851000,253.006,-29.558,-3.969,453.900,-299.245,2.981,6.850,-11.370,2.070
146,33589.887000,253.006,-28.556,-5.953,455.885,-296.354,4.049,-12.150,-16.370,6.070
147,33589.937000,252.008,-30.560,-8.930,453.914,-298.299,3.008,-53.150,-4.370,17.070
