Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,33584.458000,242.189,66.146,24.548,368.972,310.419,36.438,167.800,-247.710,156.420
1,33584.477000,242.189,64.126,21.542,373.366,307.733,33.386,185.800,-258.710,151.420
2,33584.517000,244.162,65.136,20.540,372.483,312.884,31.565,189.800,-239.710,160.420
3,33584.557000,242.189,62.107,19.538,375.109,308.405,26.463,157.800,-199.710,180.420
4,33584.596000,245.148,58.067,25.550,379.487,303.843,18.385,140.800,-264.710,160.420
5,33584.637000,243.175,49.988,29.558,378.580,298.409,10.262,192.800,-443.710,98.420
6,33584.677000,243.175,43.929,26.552,381.177,297.961,-5.633,244.800,-644.710,15.420
7,33584.717000,263.892,52.008,19.538,382.026,304.539,-18.325,317.800,-828.710,-100.580
8,33584.737000,271.784,82.304,-6.513,380.210,304.003,-37.215,599.800,-739.710,-104.580
9,33584.777000,231.337,92.402,-33.566,379.260,301.590,-61.128,1134.800,-399.710,-42.580
10,33584.817000,223.445,89.373,-14.528,380.112,300.441,-71.093,557.800,-109.710,-49.580
11,33584.858000,215.553,73.215,-24.548,379.239,299.657,-68.142,-529.200,169.290,-99.580
12,33584.898000,218.513,40.899,-35.569,381.058,301.089,-48.230,-1067.200,393.290,-42.580
13,33584.940000,218.513,42.919,-94.685,382.896,304.427,-22.298,-1092.200,475.290,7.420
14,33584.960000,294.474,-11.613,10.521,384.664,304.485,-20.305,103.800,330.290,117.420
15,33585.0,272.771,65.136,-39.577,384.694,307.370,-10.281,24.800,342.290,-34.580
16,33585.42000,243.175,67.156,-14.528,383.833,311.011,-4.208,-174.200,264.290,-38.580
17,33585.77000,239.229,72.205,3.507,382.965,309.415,0.703,74.800,419.290,80.420
18,33585.117000,247.121,63.116,7.515,384.749,309.641,8.660,169.800,447.290,101.420
19,33585.157000,241.202,55.037,15.530,384.752,301.914,11.388,25.800,369.290,37.420
20,33585.197000,232.324,60.087,44.587,383.020,304.798,21.406,-19.200,214.290,-22.580
21,33585.217000,244.162,59.077,31.562,383.020,304.798,21.406,-152.200,-31.710,-99.580
22,33585.257000,246.135,65.136,14.528,381.256,304.769,20.406,-25.200,-84.710,-93.580
23,33585.297000,246.135,61.097,3.507,380.383,311.740,21.623,64.800,-15.710,-65.580
24,33585.347000,245.148,66.146,10.521,377.733,309.946,19.570,-26.200,-0.710,-77.580
25,33585.376000,242.189,69.176,15.530,374.209,309.944,19.559,-71.200,27.290,-69.580
26,33585.416000,242.189,64.126,19.538,375.095,316.020,19.759,-21.200,-3.710,-62.580
27,33585.436000,244.162,68.166,19.538,374.209,314.255,18.706,24.800,-16.710,-64.580
28,33585.476000,244.162,67.156,12.524,375.090,313.388,18.680,-9.200,-3.710,-59.580
29,33585.521000,241.202,69.176,13.526,372.462,317.839,22.788,-38.200,-21.710,-55.580
30,33585.556000,242.189,69.176,20.540,374.219,319.520,20.863,-22.200,-29.710,-50.580
31,33585.596000,241.202,67.156,12.524,371.572,321.197,18.923,-31.200,-37.710,-52.580
32,33585.636000,243.175,70.185,13.526,368.049,319.487,19.849,-11.200,-20.710,-44.580
33,33585.676000,241.202,71.195,12.524,369.810,321.196,18.917,-2.200,-24.710,-31.580
34,33585.696000,242.189,70.185,14.528,369.801,316.800,16.788,-0.200,-51.710,-34.580
35,33585.736000,243.175,68.166,13.526,367.159,318.534,16.836,-11.200,-63.710,-43.580
36,33585.780000,243.175,74.225,10.521,365.400,322.005,16.943,-36.200,-44.710,-36.580
37,33585.818000,243.175,73.215,12.524,369.810,324.640,18.036,-12.200,-8.710,-16.580
38,33585.857000,242.189,72.205,11.523,369.812,323.800,19.001,-44.200,-13.710,-15.580
39,33585.898000,241.202,72.205,15.530,371.571,324.641,18.041,-30.200,-16.710,-11.580
40,33585.939000,243.175,71.195,10.521,368.927,326.347,17.095,-28.200,-28.710,-2.580
41,33585.958000,242.189,72.205,10.521,368.041,311.647,18.601,4.800,-14.710,4.420
42,33585.998000,243.175,71.195,11.523,368.929,324.639,18.033,-19.200,-27.710,3.420
43,33586.37000,240.216,73.215,10.521,369.807,325.480,17.070,-8.200,-14.710,12.420
44,33586.77000,242.189,71.195,11.523,367.165,322.034,17.943,7.800,-8.710,16.420
45,33586.117000,244.162,70.185,10.521,370.691,324.641,18.038,8.800,-9.710,10.420
46,33586.158000,243.175,72.205,10.521,368.935,321.252,20.902,1.800,-6.710,9.420
47,33586.179000,241.202,72.205,8.517,367.163,323.742,17.005,16.800,17.290,19.420
48,33586.219000,242.189,70.185,11.523,370.693,323.801,19.004,3.800,28.290,23.420
49,33586.260000,242.189,71.195,11.523,368.033,315.874,14.766,0.800,29.290,21.420
50,33586.300000,242.189,70.185,12.524,369.804,317.696,17.810,11.800,30.290,22.420
51,33586.340000,242.189,71.195,12.524,369.809,323.772,18.007,25.800,36.290,30.420
52,33586.380000,244.162,69.176,13.526,374.205,320.247,15.921,38.800,30.290,30.420
53,33586.420000,242.189,69.176,13.526,371.566,321.141,16.935,55.800,26.290,28.420
54,33586.440000,242.189,69.176,13.526,368.045,313.411,19.652,19.800,11.290,16.420
55,33586.480000,243.175,70.185,11.523,374.204,310.755,17.599,17.800,12.290,17.420
56,33586.520000,244.162,68.166,13.526,371.561,309.885,17.562,32.800,17.290,24.420
57,33586.560000,244.162,69.176,15.530,372.435,308.962,15.549,48.800,33.290,31.420
58,33586.600000,242.189,68.166,13.526,372.456,318.650,20.829,54.800,38.290,36.420
59,33586.646000,243.175,66.146,12.524,374.196,314.983,13.764,45.800,37.290,31.420
60,33586.661000,243.175,68.166,16.532,375.973,320.305,17.915,28.800,22.290,27.420
61,33586.701000,243.175,67.156,13.526,373.332,319.463,18.872,17.800,14.290,25.420
62,33586.741000,242.189,69.176,15.530,372.443,319.378,15.887,29.800,11.290,19.420
63,33586.777000,243.175,68.166,14.528,374.202,312.463,16.662,15.800,-3.710,15.420
64,33586.825000,243.175,67.156,14.528,375.963,310.728,16.611,19.800,-8.710,13.420
65,33586.860000,244.162,67.156,12.524,374.207,314.227,17.712,1.800,-9.710,12.420
66,33586.900000,244.162,67.156,13.526,375.963,315.040,15.758,11.800,0.290,12.420
67,33586.920000,242.189,66.146,14.528,372.441,309.886,17.565,14.800,-0.710,14.420
68,33586.960000,243.175,66.146,13.526,376.843,309.861,16.586,-2.200,-12.710,7.420
69,33587.0,243.175,68.166,13.526,375.083,312.464,16.664,-13.200,-19.710,0.420
70,33587.40000,245.148,67.156,13.526,375.969,315.097,17.746,-11.200,-20.710,3.420
71,33587.80000,243.175,66.146,13.526,375.080,311.568,15.642,-9.200,-18.710,3.420
