Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,43664.591000,231.432,28.110,96.256,429.537,-181.611,237.230,-59.780,200.400,-298.060
1,43664.611000,231.432,24.094,96.256,437.171,-176.911,238.336,-51.780,153.400,-297.060
2,43664.651000,232.415,32.125,93.184,429.563,-179.759,238.264,-49.780,130.400,-287.060
3,43664.691000,232.415,36.141,96.256,433.386,-176.961,238.329,-57.780,126.400,-255.060
4,43664.731000,228.484,32.125,95.232,433.427,-174.173,240.378,-34.780,89.400,-206.060
5,43664.771000,230.449,40.157,95.232,439.178,-168.621,239.510,-42.780,52.400,-142.060
6,43664.811000,225.536,43.169,97.280,434.487,-165.896,241.550,-29.780,34.400,-94.060
7,43664.830000,227.501,45.176,98.304,432.548,-169.547,243.459,-26.780,11.400,-63.060
8,43664.870000,227.501,46.180,100.352,437.342,-164.904,243.565,-25.780,-4.600,-45.060
9,43664.910000,228.484,45.176,98.304,436.305,-171.368,241.436,-8.780,-13.600,-32.060
10,43664.950000,227.501,47.184,98.304,441.127,-164.854,243.571,15.220,-26.600,-15.060
11,43664.990000,228.484,42.165,98.304,441.122,-164.912,240.586,9.220,-24.600,-2.060
12,43665.30000,229.466,44.173,98.304,437.262,-170.459,240.462,31.220,-35.600,5.940
13,43665.70000,231.432,41.161,99.328,437.364,-163.110,241.614,37.220,-34.600,20.940
14,43665.106000,230.449,42.165,97.280,441.027,-171.423,235.474,55.220,-42.600,32.940
15,43665.132000,229.466,40.157,96.256,439.245,-163.222,234.652,86.220,-53.600,50.940
16,43665.177000,231.432,40.157,95.232,440.124,-168.609,239.511,91.220,-59.600,55.940
17,43665.211000,231.432,40.157,92.160,441.975,-171.391,236.471,112.220,-69.600,70.940
18,43665.251000,233.397,37.145,87.040,440.196,-163.151,237.638,119.220,-76.600,88.940
19,43665.306000,234.380,41.161,89.088,444.912,-164.044,235.637,149.220,-86.600,90.940
20,43665.312000,233.397,38.149,90.112,439.209,-165.951,235.588,139.220,-54.600,111.940
21,43665.349000,229.466,43.169,89.088,438.257,-166.801,239.547,137.220,-45.600,123.940
22,43665.409000,232.415,37.145,92.160,443.942,-165.869,236.591,136.220,-47.600,130.940
23,43665.431000,233.397,36.141,89.088,439.011,-180.589,236.271,128.220,-40.600,142.940
24,43665.471000,233.397,34.133,84.992,440.123,-168.628,238.516,124.220,-22.600,145.940
25,43665.511000,237.328,34.133,83.968,437.159,-177.827,238.316,138.220,2.400,171.940
26,43665.536000,237.328,30.118,82.944,438.148,-175.008,241.362,168.220,-2.600,205.940
27,43665.577000,236.345,28.110,77.824,432.371,-182.392,242.190,180.220,-38.600,281.940
28,43665.612000,243.225,24.094,71.680,428.450,-192.500,242.964,180.220,5.400,348.940
29,43665.654000,247.155,26.102,73.728,428.510,-188.718,249.013,258.220,80.400,351.940
30,43665.694000,242.242,41.161,80.896,424.605,-197.871,251.796,224.220,108.400,291.940
31,43665.734000,238.311,46.180,83.968,421.791,-196.076,251.830,165.220,71.400,205.940
32,43665.754000,236.345,51.200,84.992,417.002,-200.661,254.709,139.220,23.400,104.940
33,43665.795000,229.466,47.184,82.944,417.102,-193.332,254.865,16.220,-65.600,-20.060
34,43665.830000,222.587,47.184,79.872,414.140,-202.511,255.660,-85.780,-99.600,-85.060
35,43665.875000,227.501,53.208,82.944,424.616,-196.975,250.820,-139.780,-107.600,-154.060
36,43665.910000,245.190,43.169,79.872,424.654,-193.447,243.933,-218.780,-135.600,-164.060
37,43665.951000,248.138,37.145,75.776,423.708,-193.459,243.931,-233.780,-158.600,-144.060
38,43665.991000,247.155,35.137,76.800,429.376,-193.501,237.971,-267.780,-159.600,-104.060
39,43666.11000,235.363,29.114,69.632,429.336,-195.509,228.977,-275.780,-157.600,-66.060
40,43666.51000,234.380,24.094,64.512,431.178,-198.389,220.961,-291.780,-154.600,-36.060
41,43666.90000,241.259,22.086,62.464,433.908,-205.778,215.834,-268.780,-124.600,-52.060
42,43666.131000,245.190,18.071,63.488,433.944,-203.049,214.898,-257.780,-89.600,-79.060
43,43666.170000,239.294,23.090,72.704,437.746,-201.264,209.968,-259.780,-68.600,-132.060
44,43666.211000,235.363,20.078,75.776,434.825,-206.877,205.866,-315.780,-60.600,-133.060
45,43666.231000,239.294,15.059,82.944,435.853,-200.529,202.024,-372.780,-3.600,-116.060
46,43666.272000,251.086,8.031,94.208,434.790,-208.826,199.857,-365.780,43.400,-78.060
47,43666.312000,252.069,3.012,92.160,440.415,-212.455,197.799,-333.780,71.400,-31.060
48,43666.352000,249.121,5.020,90.112,437.603,-210.640,198.828,-300.780,60.400,-26.060
49,43666.392000,236.345,4.016,81.920,437.535,-215.280,195.745,-226.780,32.400,-1.060
