Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,43194.870000,244.207,19.075,70.656,438.757,-197.412,219.004,-25.780,18.400,-0.060
1,43194.910000,245.190,17.067,70.656,440.641,-198.264,220.978,-12.780,25.400,13.940
2,43194.954000,242.242,18.071,70.656,437.816,-197.366,221.987,-5.780,33.400,13.940
3,43194.975000,242.242,20.078,70.656,440.632,-199.141,222.948,-6.780,33.400,13.940
4,43195.9000,240.276,18.071,67.584,441.521,-202.871,218.891,-26.780,34.400,19.940
5,43195.49000,243.225,17.067,68.608,442.419,-206.503,219.810,-39.780,37.400,9.940
6,43195.89000,241.259,15.059,73.728,436.771,-204.688,222.824,-39.780,46.400,10.940
7,43195.130000,240.276,20.078,73.728,438.692,-202.791,224.857,-24.780,42.400,-5.060
8,43195.170000,240.276,20.078,77.824,438.678,-203.727,223.842,-43.780,36.400,-21.060
9,43195.190000,238.311,21.082,78.848,439.576,-207.359,224.761,-27.780,38.400,-3.060
10,43195.233000,240.276,20.078,77.824,435.830,-204.642,225.808,-33.780,24.400,-8.060
11,43195.276000,239.294,19.075,74.752,437.712,-205.513,226.787,-14.780,18.400,5.940
12,43195.310000,237.328,19.075,76.800,437.757,-201.907,223.880,-42.780,21.400,2.940
13,43195.348000,242.242,19.075,73.728,439.676,-200.030,224.917,-55.780,-9.600,-2.060
14,43195.393000,242.242,19.075,73.728,432.989,-204.699,224.808,-57.780,-22.600,-8.060
15,43195.428000,239.294,18.071,73.728,437.703,-205.611,221.811,-57.780,-27.600,-10.060
16,43195.468000,240.276,19.075,73.728,438.686,-202.869,220.877,-56.780,-42.600,-21.060
17,43195.489000,242.242,17.067,73.728,439.552,-208.412,217.776,-51.780,-40.600,-31.060
18,43195.529000,242.242,17.067,72.704,443.398,-203.801,216.885,-48.780,-34.600,-34.060
19,43195.568000,243.225,17.067,72.704,443.389,-204.678,218.856,-40.780,-45.600,-41.060
20,43195.608000,241.259,19.075,71.680,441.516,-202.929,215.906,-56.780,-43.600,-34.060
21,43195.650000,239.294,19.075,73.728,443.404,-202.963,212.924,-66.780,-30.600,-36.060
22,43195.671000,240.276,20.078,73.728,446.193,-206.590,212.851,-66.780,-29.600,-30.060
23,43195.711000,241.259,18.071,74.752,443.441,-200.215,212.983,-69.780,-22.600,-32.060
24,43195.751000,241.259,18.071,74.752,441.450,-207.549,213.819,-51.780,-20.600,-27.060
25,43195.791000,241.259,18.071,71.680,446.238,-202.984,209.944,-41.780,-10.600,-26.060
26,43195.846000,239.294,21.082,69.632,441.542,-200.318,208.999,-15.780,-24.600,-35.060
27,43195.869000,241.259,18.071,69.632,444.408,-198.428,210.039,-18.780,-70.600,-36.060
28,43195.889000,239.294,21.082,70.656,449.122,-199.341,207.042,2.220,-90.600,-32.060
29,43195.929000,241.259,21.082,70.656,446.265,-200.353,204.033,30.220,-116.600,-26.060
30,43195.968000,242.242,22.086,69.632,445.339,-198.592,201.085,50.220,-134.600,-13.060
31,43196.8000,244.207,22.086,66.560,445.275,-203.192,199.992,63.220,-121.600,-10.060
32,43196.48000,245.190,21.082,64.512,449.068,-202.284,197.033,78.220,-86.600,-9.060
33,43196.88000,245.190,22.086,61.440,450.987,-200.407,198.071,100.220,-39.600,-5.060
34,43196.136000,245.190,23.090,62.464,450.103,-195.839,198.166,88.220,31.400,-4.060
35,43196.151000,244.207,21.082,58.368,452.032,-193.845,205.174,101.220,58.400,8.940
36,43196.191000,243.225,21.082,62.464,453.847,-199.356,203.070,72.220,80.400,-10.060
37,43196.238000,243.225,25.098,61.440,451.055,-196.528,209.094,40.220,41.400,-17.060
38,43196.270000,239.294,25.098,69.632,451.128,-191.051,208.216,8.220,0.400,-27.060
39,43196.314000,240.276,25.098,72.704,448.272,-192.063,205.207,4.220,-47.600,-28.060
40,43196.353000,242.242,25.098,72.704,449.204,-192.986,204.194,-0.780,-77.600,-20.060
41,43196.373000,244.207,25.098,67.584,454.879,-192.950,202.214,21.220,-108.600,-20.060
42,43196.411000,244.207,21.082,64.512,455.786,-195.706,201.162,32.220,-118.600,-2.060
43,43196.450000,243.225,26.102,58.368,456.804,-190.235,199.290,32.220,-117.600,-6.060
44,43196.490000,242.242,23.090,52.224,454.806,-197.648,196.146,11.220,-89.600,-6.060
45,43196.536000,247.155,23.090,50.176,455.808,-193.133,192.265,-36.780,-61.600,-19.060
46,43196.570000,246.173,25.098,50.176,459.684,-186.631,194.398,-49.780,-15.600,-19.060
47,43196.590000,243.225,24.094,54.272,459.570,-194.896,193.227,-78.780,52.400,-43.060
48,43196.630000,243.225,23.090,52.224,457.718,-192.133,195.273,-71.780,71.400,-47.060
49,43196.670000,242.242,24.094,61.440,458.726,-187.560,194.377,-114.780,62.400,-67.060
50,43196.709000,241.259,26.102,67.584,454.890,-191.274,194.292,-48.780,-42.600,-60.060
51,43196.754000,246.173,24.094,74.752,458.685,-190.347,192.328,-17.780,-83.600,-35.060
