Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,52637.900000,254.023,12.574,-6.973,520.368,231.544,27.425,-21.040,16.510,12.980
1,52637.931000,254.023,12.574,-5.977,516.477,229.543,26.392,-21.040,18.510,13.980
2,52637.983000,254.023,12.574,-3.984,517.406,224.784,30.211,-18.040,17.510,12.980
3,52638.8000,254.023,10.562,-1.992,519.415,232.548,29.407,-15.040,16.510,12.980
4,52638.51000,254.023,8.550,-2.988,518.391,226.714,29.275,-18.040,12.510,7.980
5,52638.90000,256.000,11.568,-2.988,521.352,232.589,30.392,-12.040,7.510,8.980
6,52638.130000,253.035,9.556,-0.996,520.389,233.507,28.449,-15.040,8.510,6.980
7,52638.173000,254.023,10.562,-6.973,523.223,226.718,27.324,-13.040,8.510,5.980
8,52638.188000,254.023,12.574,-3.984,519.365,227.672,28.318,-14.040,5.510,2.980
9,52638.233000,253.035,10.562,-1.992,519.410,231.621,31.347,-9.040,-4.490,0.980
10,52638.268000,253.035,14.585,-5.977,522.298,230.635,29.370,-8.040,-3.490,11.980
11,52638.313000,252.046,12.574,-4.981,524.233,230.654,29.375,11.960,12.510,13.980
12,52638.348000,256.000,5.532,0.000,521.307,227.756,31.266,-50.040,6.510,-10.020
13,52638.392000,255.012,6.538,0.996,519.332,223.832,30.194,-87.040,-15.490,-29.020
14,52638.432000,253.035,4.527,3.984,519.414,231.664,33.310,-9.040,-68.490,-57.020
15,52638.472000,253.035,9.556,-0.996,517.477,232.508,28.421,21.960,-112.490,-78.020
16,52638.516000,254.023,10.562,-1.992,518.446,234.287,20.617,20.960,-164.490,-107.020
17,52638.537000,255.012,11.568,2.988,516.535,237.137,18.715,-20.040,-217.490,-134.020
18,52638.572000,250.069,10.562,3.984,513.616,236.073,15.743,-68.040,-358.490,-177.020
19,52638.612000,250.069,17.603,8.965,509.753,239.617,2.085,-117.040,-531.490,-221.020
20,52638.652000,253.035,18.609,8.965,508.895,253.869,-11.330,-93.040,-823.490,-276.020
21,52638.693000,265.884,30.680,-16.934,504.053,258.180,-33.800,-76.040,-964.490,-314.020
22,52638.732000,270.826,24.644,-54.786,499.242,264.540,-51.321,-48.040,-868.490,-340.020
23,52638.773000,232.278,23.639,-64.747,494.357,263.156,-68.033,162.960,-527.490,-219.020
24,52638.813000,197.683,58.845,-142.444,495.412,273.694,-74.661,478.960,-115.490,-38.020
25,52638.833000,215.475,38.727,-94.630,493.425,267.893,-72.833,22.960,120.510,57.980
26,52638.873000,236.232,29.674,-55.782,498.222,263.150,-69.986,129.960,290.510,170.980
27,52638.913000,256.988,41.745,-48.809,500.168,262.392,-61.173,-13.040,303.510,194.980
28,52638.953000,267.861,32.692,-24.903,505.890,253.733,-60.372,132.960,212.510,137.980
29,52638.990000,258.965,20.621,-43.829,506.843,251.844,-58.451,102.960,98.510,95.980
30,52639.35000,248.093,17.603,-49.805,507.770,247.063,-55.613,44.960,93.510,60.980
31,52639.70000,253.035,23.639,-47.813,506.882,254.864,-53.481,39.960,119.510,40.980
32,52639.110000,250.069,26.656,-47.813,507.836,252.975,-51.559,24.960,163.510,44.980
33,52639.135000,249.081,23.639,-47.813,510.750,253.996,-50.550,24.960,205.510,53.980
34,52639.183000,253.035,28.668,-45.821,510.668,243.532,-40.976,1.960,243.510,67.980
35,52639.211000,253.035,24.644,-40.840,512.675,249.527,-33.974,-1.040,271.510,80.980
36,52639.251000,250.069,23.639,-34.864,513.617,245.761,-29.152,-29.040,296.510,109.980
37,52639.290000,253.035,20.621,-30.879,514.583,244.001,-21.344,-37.040,322.510,119.980
38,52639.333000,248.093,15.591,-18.926,516.531,244.149,-15.452,-21.040,314.510,125.980
39,52639.372000,251.058,13.580,-16.934,514.520,234.594,-7.823,-31.040,265.510,116.980
40,52639.412000,254.023,10.562,-9.961,518.380,231.892,-0.030,-92.040,195.510,89.980
41,52639.467000,252.046,6.538,-2.988,520.361,235.880,3.985,-63.040,126.510,70.980
42,52639.475000,250.069,8.550,-5.977,519.396,235.893,4.964,-49.040,50.510,48.980
43,52639.510000,250.069,9.556,-6.973,517.421,231.969,3.892,-29.040,-20.490,16.980
44,52639.571000,253.035,9.556,-10.957,516.447,231.895,0.947,-50.040,-63.490,4.980
45,52639.592000,252.046,11.568,-14.942,520.319,231.954,1.937,-39.040,-80.490,-0.020
46,52639.633000,253.035,11.568,-13.946,516.471,234.764,-0.951,-27.040,-78.490,-6.020
47,52639.673000,255.012,12.574,-15.938,519.364,233.821,-0.966,-12.040,-74.490,-0.020
48,52639.713000,254.023,13.580,-17.930,516.436,231.787,-3.959,-8.040,-73.490,4.980
49,52639.752000,254.023,10.562,-15.938,520.240,225.028,-4.101,27.960,-89.490,-0.020
50,52639.772000,252.046,8.550,-17.930,521.215,226.872,-8.961,18.960,-115.490,-11.020
51,52639.812000,251.058,12.574,-17.930,515.429,228.757,-8.932,52.960,-162.490,-29.020
52,52639.852000,252.046,9.556,-19.922,521.218,228.662,-15.786,27.960,-199.490,-43.020
53,52639.892000,254.023,14.585,-27.891,517.384,233.371,-20.593,40.960,-202.490,-51.020
54,52639.931000,254.023,14.585,-29.883,516.375,230.320,-26.547,31.960,-197.490,-49.020
55,52639.972000,252.046,16.597,-34.864,513.529,237.001,-30.327,15.960,-186.490,-43.020
56,52640.12000,249.081,16.597,-35.860,518.324,233.122,-32.365,4.960,-176.490,-40.020
57,52640.52000,250.069,16.597,-36.856,514.479,236.838,-38.174,1.960,-170.490,-37.020
58,52640.73000,250.069,15.591,-36.856,513.568,243.538,-41.950,-4.040,-172.490,-37.020
59,52640.120000,251.058,16.597,-38.848,515.513,245.413,-45.827,0.960,-175.490,-41.020
60,52640.153000,250.069,16.597,-38.848,515.429,237.560,-49.924,-3.040,-196.490,-42.020
61,52640.196000,248.093,17.603,-40.840,511.585,241.298,-54.753,24.960,-211.490,-47.020
62,52640.243000,248.093,18.609,-43.829,508.224,-4.427,-64.136,12.960,-223.490,-50.020
63,52640.278000,250.069,20.621,-46.817,507.738,245.877,-65.446,16.960,-228.490,-53.020
64,52640.321000,248.093,20.621,-51.798,505.725,238.070,-66.604,18.960,-219.490,-52.020
65,52640.372000,248.093,21.627,-53.790,508.718,248.648,-72.247,14.960,-205.490,-53.020
66,52640.421000,247.104,21.627,-57.774,506.730,244.595,-79.206,19.960,-191.490,-53.020
67,52640.428000,246.116,21.627,-60.763,508.696,248.432,-82.059,12.960,-140.490,-46.020
68,52640.470000,240.185,26.656,-63.751,503.826,245.429,-84.097,0.960,-90.490,-33.020
69,52640.510000,240.185,27.662,-66.739,501.945,251.214,-84.953,18.960,-24.490,-14.020
70,52640.552000,245.127,24.644,-61.759,506.761,249.298,-85.966,6.960,13.510,1.980
71,52640.602000,248.093,25.650,-58.770,505.824,252.223,-84.923,8.960,45.510,5.980
72,52640.620000,244.139,21.627,-56.778,504.760,241.598,-82.219,12.960,51.510,4.980
73,52640.682000,245.127,20.621,-53.790,502.903,249.368,-81.070,16.960,41.510,-5.020
74,52640.698000,244.139,21.627,-55.782,503.903,253.218,-82.943,6.960,25.510,-18.020
75,52640.722000,245.127,22.633,-57.774,507.773,252.371,-79.031,17.960,20.510,-24.020
76,52640.755000,246.116,24.644,-58.770,505.866,255.265,-78.971,12.960,33.510,-23.020
77,52640.795000,246.116,26.656,-61.759,503.893,251.362,-79.062,18.960,63.510,-14.020
78,52640.836000,243.151,25.650,-58.770,502.888,247.469,-79.150,17.960,104.510,1.980
79,52640.875000,245.127,22.633,-59.767,501.991,253.415,-73.136,13.960,130.510,10.980
80,52640.922000,248.093,25.650,-54.786,503.932,253.498,-70.188,-18.040,148.510,23.980
81,52640.956000,247.104,24.644,-50.802,501.988,251.624,-66.312,-12.040,148.510,25.980
82,52640.991000,250.069,22.633,-49.805,502.910,246.801,-65.436,-27.040,156.510,26.980
83,52641.37000,248.093,22.633,-46.817,510.659,246.962,-61.493,-35.040,156.510,29.980
84,52641.52000,251.058,26.656,-45.821,504.882,248.049,-53.636,-29.040,167.510,41.980
85,52641.95000,249.081,24.644,-43.829,506.863,252.038,-49.621,-29.040,175.510,50.980
86,52641.132000,250.069,20.621,-40.840,512.670,252.116,-48.626,-29.040,173.510,53.980
87,52641.172000,252.046,22.633,-37.852,511.678,248.352,-42.828,-36.040,171.510,57.980
88,52641.212000,251.058,23.639,-37.852,510.605,236.757,-40.145,-54.040,171.510,59.980
89,52641.252000,253.035,17.603,-33.868,511.598,238.773,-37.157,-48.040,164.510,57.980
90,52641.295000,253.035,20.621,-33.868,514.572,244.778,-30.152,-76.040,158.510,57.980
91,52641.336000,251.058,17.603,-31.875,516.544,247.795,-26.159,-77.040,143.510,54.980
92,52641.356000,250.069,14.585,-25.899,514.571,243.008,-22.346,-86.040,124.510,45.980
93,52641.401000,252.046,17.603,-21.914,513.575,239.202,-18.510,-82.040,82.510,33.980
94,52641.436000,252.046,17.603,-20.918,517.476,242.174,-17.456,-50.040,43.510,28.980
