Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,43746.956000,244.139,25.650,-70.724,538.624,249.005,-113.364,0.960,141.510,53.980
1,43746.994000,244.139,25.650,-69.728,539.572,247.073,-113.405,3.960,170.510,62.980
2,43747.34000,245.127,25.650,-66.739,542.479,247.144,-111.436,-0.040,196.510,71.980
3,43747.75000,244.139,23.639,-62.755,537.577,238.553,-102.811,-11.040,215.510,81.980
4,43747.94000,244.139,21.627,-60.763,543.429,242.580,-98.787,-8.040,223.510,88.980
5,43747.140000,247.104,23.639,-57.774,544.429,245.545,-96.757,-7.040,232.510,93.980
6,43747.175000,245.127,18.609,-50.802,544.419,242.805,-88.973,-17.040,225.510,93.980
7,43747.217000,248.093,16.597,-44.825,551.605,483.734,-78.707,-6.040,169.510,73.980
8,43747.256000,248.093,17.603,-42.833,552.155,241.090,-82.130,9.960,120.510,58.980
9,43747.295000,247.104,14.585,-45.821,553.089,237.259,-80.252,10.960,77.510,44.980
10,43747.335000,248.093,16.597,-46.817,551.145,236.269,-80.278,11.960,52.510,31.980
11,43747.375000,247.104,16.597,-47.813,551.173,239.182,-80.213,11.960,44.510,28.980
12,43747.417000,248.093,16.597,-46.817,552.140,238.306,-76.308,10.960,36.510,27.980
13,43747.435000,251.058,18.609,-48.809,551.128,234.349,-79.340,11.960,31.510,30.980
14,43747.475000,248.093,15.591,-47.813,554.002,230.580,-75.495,1.960,47.510,39.980
15,43747.515000,248.093,16.597,-48.809,548.171,227.632,-74.592,0.960,59.510,42.980
16,43747.570000,248.093,18.609,-44.825,550.188,235.483,-71.472,15.960,51.510,50.980
17,43747.594000,250.069,14.585,-46.817,554.992,231.690,-69.584,12.960,56.510,58.980
18,43747.635000,250.069,14.585,-44.825,553.957,224.863,-70.719,26.960,63.510,59.980
19,43747.677000,251.058,11.568,-45.821,553.999,228.789,-68.670,27.960,89.510,59.980
20,43747.717000,250.069,9.556,-44.825,555.910,225.939,-66.768,-30.040,96.510,54.980
21,43747.735000,249.081,12.574,-41.837,554.987,229.877,-63.741,-52.040,89.510,35.980
22,43747.777000,254.023,4.527,-32.872,557.861,226.108,-59.895,-57.040,62.510,13.980
23,43747.818000,250.069,6.538,-38.848,558.816,224.241,-56.993,-70.040,29.510,-24.020
24,43747.856000,248.093,7.544,-36.856,555.829,216.359,-61.097,-56.040,-8.490,-55.020
