Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,43857.451000,232.324,93.412,5.511,385.817,340.788,67.267,-30.200,-45.710,-89.580
1,43857.471000,238.243,86.343,-4.509,386.703,339.977,69.230,-44.200,-44.710,-93.580
2,43857.511000,237.256,90.383,0.501,384.948,341.768,71.268,-30.200,-29.710,-100.580
3,43857.550000,234.297,95.432,0.501,385.837,345.297,73.372,-54.200,-32.710,-60.580
4,43857.591000,234.297,90.383,-1.503,386.713,345.241,71.387,-82.200,-75.710,-63.580
5,43857.643000,233.310,96.442,-7.515,384.949,346.948,70.443,-70.200,-67.710,-60.580
6,43857.673000,233.310,101.491,-4.509,384.956,344.428,73.341,-79.200,-61.710,-22.580
7,43857.713000,236.270,95.432,-5.511,386.708,350.365,68.574,-19.200,-22.710,29.420
8,43857.732000,236.270,90.383,-6.513,383.173,335.606,68.084,-3.200,0.290,34.420
9,43857.773000,236.270,96.442,-5.511,384.067,348.655,69.503,10.800,14.290,37.420
10,43857.813000,235.283,94.422,-6.513,387.592,343.506,71.333,18.800,58.290,72.420
11,43857.853000,236.270,84.323,-1.503,384.948,346.080,70.415,46.800,77.290,78.420
12,43857.893000,235.283,94.422,5.511,385.832,345.241,71.384,64.800,44.290,62.420
13,43857.933000,229.364,98.462,8.517,386.713,342.665,72.296,58.800,-4.710,73.420
14,43857.973000,240.216,87.353,-8.517,390.228,341.715,69.298,79.800,5.290,70.420
15,43857.993000,233.310,94.422,0.501,388.463,341.686,68.298,183.800,55.290,70.420
16,43858.33000,239.229,87.353,-6.513,390.224,339.951,68.247,38.800,87.290,73.420
17,43858.72000,238.243,82.304,-5.511,393.742,335.586,67.124,113.800,136.290,83.420
18,43858.113000,235.283,96.442,7.515,393.749,333.934,70.049,85.800,134.290,70.420
19,43858.153000,234.297,89.373,9.519,391.994,339.169,71.207,2.800,90.290,57.420
20,43858.195000,236.270,77.254,-1.503,390.227,336.536,70.123,51.800,88.290,33.420
21,43858.208000,233.310,85.333,9.519,392.871,333.962,71.040,-1.200,73.290,7.420
22,43858.255000,237.256,85.333,8.517,388.475,334.911,74.036,-29.200,64.290,-25.580
23,43858.296000,237.256,79.274,-1.503,388.482,328.948,77.815,-134.200,39.290,-61.580
24,43858.332000,232.324,93.412,8.517,390.249,335.025,78.018,-133.200,52.290,-34.580
25,43858.372000,239.229,93.412,7.515,387.626,339.532,84.113,-89.200,63.290,-9.580
26,43858.412000,236.270,93.412,13.526,392.907,340.347,82.171,-7.200,80.290,41.420
