Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,47103.470000,213.498,93.045,-110.568,434.097,326.401,-33.414,-470.040,-557.490,36.980
1,47103.486000,207.568,78.963,-112.560,433.160,328.441,-28.467,-508.040,-615.490,-36.020
2,47103.525000,210.533,78.963,-106.584,430.268,331.153,-36.258,-296.040,-646.490,-113.020
3,47103.558000,220.417,79.969,-88.654,430.231,329.039,-44.151,-25.040,-642.490,-178.020
4,47103.598000,221.405,81.980,-80.685,425.458,337.535,-52.798,166.960,-592.490,-215.020
5,47103.638000,233.266,73.933,-62.755,416.696,334.279,-64.657,132.960,-474.490,-208.020
6,47103.678000,250.069,51.804,-16.934,407.065,340.765,-74.340,106.960,-289.490,-144.020
7,47103.731000,256.988,48.786,0.996,409.970,340.815,-73.352,-94.040,57.510,78.980
8,47103.772000,291.583,-7.544,65.743,414.794,336.331,-58.731,-251.040,419.510,321.980
9,47103.798000,253.035,75.945,-62.755,419.616,333.595,-52.898,4.960,393.510,293.980
10,47103.818000,224.371,67.898,-45.821,420.467,320.164,-46.329,-196.040,148.510,217.980
11,47103.859000,247.104,43.756,-42.833,421.406,317.261,-46.392,65.960,131.510,231.980
12,47103.898000,245.127,62.868,-47.813,429.148,317.358,-45.393,192.960,97.510,174.980
13,47103.941000,252.046,61.862,-61.759,432.999,315.454,-45.427,191.960,65.510,156.980
14,47103.981000,251.058,52.809,-56.778,433.933,311.623,-43.549,213.960,192.510,187.980
15,47104.28000,248.093,57.839,-48.809,434.849,306.735,-45.617,199.960,203.510,162.980
16,47104.61000,251.058,45.768,-45.821,433.832,300.965,-42.805,-25.040,156.510,147.980
17,47104.98000,244.139,45.768,-37.852,437.748,304.972,-38.785,-13.040,139.510,108.980
18,47104.118000,240.185,44.762,-35.860,440.622,301.203,-34.940,-61.040,77.510,69.980
19,47104.159000,243.151,40.739,-35.860,440.605,298.398,-30.099,-91.040,57.510,51.980
20,47104.204000,250.069,33.697,-39.844,437.686,296.450,-29.168,5.960,54.510,0.980
21,47104.240000,250.069,33.697,-36.856,433.861,301.245,-30.050,60.960,42.510,-70.020
22,47104.280000,250.069,37.721,-38.848,436.747,300.238,-33.008,170.960,42.510,-145.020
23,47104.320000,248.093,52.809,-36.856,432.972,309.909,-32.801,117.960,22.510,-184.020
24,47104.372000,245.127,50.798,-25.899,430.112,313.807,-30.760,-17.040,-73.490,-220.020
25,47104.403000,241.174,42.750,-14.942,426.210,311.698,-36.699,-72.040,-270.490,-304.020
26,47104.438000,243.151,63.874,-19.922,420.505,324.047,-46.243,-96.040,-454.490,-372.020
27,47104.461000,256.000,78.963,-37.852,411.851,331.514,-55.902,-117.040,-687.490,-402.020
28,47104.501000,268.849,71.921,-44.825,408.023,338.919,-70.456,-44.040,-694.490,-353.020
29,47104.541000,241.174,100.086,-86.661,404.215,345.634,-72.276,-154.040,-438.490,-259.020
30,47104.583000,232.278,48.786,-32.872,401.258,340.687,-75.334,-121.040,-128.490,-154.020
31,47104.619000,237.220,45.768,-36.856,399.368,345.501,-76.212,615.960,518.510,-19.020
32,47104.659000,227.336,74.939,-64.747,406.182,348.609,-70.245,608.960,716.510,3.980
33,47104.699000,237.220,61.862,-76.700,410.993,344.881,-65.414,242.960,534.510,47.980
34,47104.739000,218.440,63.874,-99.611,413.855,340.119,-62.572,196.960,231.510,-5.020
35,47104.759000,208.556,74.939,-111.564,412.893,341.922,-68.418,226.960,-39.490,-41.020
36,47104.799000,230.301,72.927,-34.864,414.818,340.970,-68.435,-234.040,-223.490,-5.020
37,47104.844000,232.278,68.904,-57.774,409.964,339.003,-67.508,23.960,-55.490,41.980
38,47104.883000,225.359,84.998,-78.693,413.889,345.729,-72.254,150.960,6.510,51.980
39,47104.919000,225.359,81.980,-70.724,414.809,340.884,-72.359,45.960,26.510,60.980
40,47104.959000,239.197,59.851,-53.790,413.797,336.042,-71.488,92.960,135.510,90.980
41,47104.999000,249.081,69.910,-53.790,416.699,335.185,-67.578,191.960,201.510,117.980
42,47105.45000,246.116,79.969,-47.813,419.597,335.170,-69.534,1.960,137.510,127.980
43,47105.82000,243.151,64.880,-42.833,421.534,335.211,-68.548,67.960,104.510,134.980
44,47105.100000,243.151,60.857,-45.821,422.485,333.300,-67.608,126.960,75.510,120.980
45,47105.140000,242.162,61.862,-46.817,424.325,323.610,-67.819,100.960,42.510,104.980
46,47105.180000,241.174,56.833,-45.821,424.332,324.560,-68.779,123.960,30.510,98.980
47,47105.226000,241.174,66.892,-47.813,429.181,325.599,-67.765,95.960,40.510,94.980
48,47105.261000,242.162,58.845,-46.817,433.997,323.683,-68.778,69.960,42.510,106.980
49,47105.301000,241.174,60.857,-48.809,431.046,318.779,-69.874,49.960,50.510,102.980
50,47105.341000,241.174,56.833,-44.825,431.043,318.757,-70.855,19.960,65.510,107.980
51,47105.383000,242.162,53.815,-43.829,431.947,311.108,-66.119,16.960,70.510,107.980
52,47105.434000,243.151,50.798,-43.829,435.868,316.043,-64.040,13.960,64.510,95.980
53,47105.443000,243.151,50.798,-41.837,435.845,314.058,-66.046,13.960,54.510,70.980
54,47105.483000,244.139,47.780,-39.844,438.735,313.094,-67.042,-2.040,25.510,46.980
55,47105.523000,244.139,48.786,-36.856,434.788,304.383,-64.301,-0.040,-41.490,12.980
56,47105.563000,245.127,45.768,-38.848,435.798,309.204,-66.154,-10.040,-84.490,-18.020
57,47105.603000,243.151,48.786,-39.844,437.730,309.201,-67.130,-0.040,-127.490,-47.020
58,47105.643000,244.139,51.804,-43.829,434.800,307.145,-71.105,18.960,-141.490,-57.020
59,47105.683000,244.139,54.821,-48.809,431.983,316.739,-74.820,9.960,-148.490,-63.020
60,47105.723000,242.162,55.827,-48.809,431.922,310.870,-76.912,3.960,-156.490,-63.020
61,47105.741000,243.151,55.827,-51.798,429.053,315.567,-82.698,-13.040,-164.490,-65.020
62,47105.783000,242.162,57.839,-50.802,428.025,309.689,-84.792,-49.040,-181.490,-66.020
63,47105.823000,241.174,57.839,-54.786,427.187,323.250,-85.473,-42.040,-182.490,-64.020
64,47105.863000,240.185,58.845,-57.774,427.152,320.273,-88.481,-50.040,-169.490,-57.020
65,47105.903000,239.197,59.851,-59.767,422.327,322.103,-91.393,-57.040,-154.490,-52.020
66,47105.941000,240.185,59.851,-64.747,422.309,321.046,-95.339,-54.040,-118.490,-45.020
67,47105.981000,240.185,60.857,-62.755,423.342,327.851,-95.186,-49.040,-94.490,-42.020
68,47106.21000,237.220,60.857,-60.763,423.321,325.888,-96.210,-24.040,-75.490,-42.020
69,47106.68000,237.220,61.862,-62.755,418.455,322.928,-96.286,-16.040,-65.490,-46.020
70,47106.83000,236.232,60.857,-63.751,414.617,326.709,-99.152,-5.040,-62.490,-52.020
71,47106.121000,235.243,61.862,-62.755,420.459,330.649,-99.052,-0.040,-60.490,-56.020
